season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Semifinals,1,1,1,,272,SimonCHO,7188,USA,42.625,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Semifinals,1,2,4,,215,LIUXianwei,6307,CHN,42.737,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Semifinals,1,3,3,,226,JonELEY,6592,GBR,1:11.002,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Semifinals,1,4,2,,211,FrancoisHAMELIN,6167,CAN,1:13.490,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Semifinals,2,1,5,,254,NielsKERSTHOLT,7067,NED,43.364,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Semifinals,2,2,4,,212,OlivierJEAN,6756,CAN,43.896,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Semifinals,2,3,1,,214,LIANGWenhao,7594,CHN,44.303,ADV,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Semifinals,2,4,2,,222,ThibautFAUCONNET,6785,FRA,44.516,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Semifinals,2,PEN,3,,210,HAMELINCharles,6610,CAN,PEN,,
