race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,171,KirillSHASHIN,7944,RUS,42.098,Q
0,2,2,,139,DOTTITommaso,7604,ITA,42.951,Q
0,3,4,,119,PaulBEAUCHAMP,8560,FRA,43.041,
0,4,3,,173,JacobJANSSON,8589,SWE,43.086,
1,1,2,,148,HirokiYOKOYAMA,7932,JPN,41.919,Q
1,2,3,,122,VincentJEANNE,7890,FRA,41.978,Q
1,3,4,,164,HOOGERWERFDylan,8497,NED,42.180,
1,4,1,,128,BillySIMMS,7926,GBR,42.221,
2,2,4,,123,JeremyMASSON,6173,FRA,42.269,Q
2,3,1,,102,PierreBODA,7588,AUS,42.444,ADV
2,PEN,3,,149,AZHGALIYEVAbzal,7685,KAZ,PEN,
3,1,1,,115,SHIJingnan,7728,CHN,41.330,Q
3,2,2,,145,KeiSAITO,8068,JPN,41.653,Q
3,3,4,,135,AlexVARNYU,8337,HUN,43.246,
3,4,3,,162,deLAATItzhak,7746,NED,1:03.124,
