season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,1,1,5,,105,CONFORTOLAYuri,6561,ITA,1:30.285,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,1,2,3,,38,SCHUBERTChristoph,7734,GER,1:30.552,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,1,3,2,,85,YauheniRYZHOU,7772,BLR,1:31.126,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,1,4,4,,42,HANDEIVolodymyr,8525,UKR,1:32.257,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,1,5,1,,215,FAJKUSRadek,9335,CZE,notime,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,2,1,4,,17,BREEUWSMADaan,7218,NED,1:30.234,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,2,2,2,,27,DOTTITommaso,7604,ITA,1:30.348,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,2,3,3,,37,EinarAGDESTEIN,8701,NOR,1:31.702,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,2,4,1,,197,AdamTIMAR,8637,ROU,1:34.207,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,3,1,3,,22,BYKANOVVladislav,6178,ISR,1:29.148,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,3,2,4,,28,MaksimSIARHEYU,7771,BLR,1:29.734,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,3,3,2,,50,GEORGIEVDimitar,8541,BUL,1:30.462,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,3,4,1,,214,TarikOMERAGIC,8533,BIH,1:36.449,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,3,5,5,,219,LUEDTKEAdrian,9104,GER,notime,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,4,1,2,,32,ThibautFAUCONNET,6785,FRA,1:33.908,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,4,2,4,,183,CsabaBURJAN,7738,HUN,1:33.942,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,4,3,3,,177,HANDEIOleh,9073,UKR,1:34.986,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,4,4,1,,51,SalvijusRAMANAUSKAS,9119,LTU,1:36.986,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,5,1,3,,12,SemenELISTRATOV,7293,RUS,1:33.205,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,5,2,1,,128,LEPAPESebastien,7554,FRA,1:33.285,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,5,3,4,,33,JacobJANSSON,8589,SWE,1:33.780,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,5,4,5,,213,DavidCAKO,9209,SRB,1:36.795,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,5,5,2,,140,AydinDJEMAL,9306,GBR,1:40.298,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,6,1,3,,75,AYRAPETYANDenis,8098,RUS,1:26.878,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,6,2,5,,11,ViktorKNOCH,6177,HUN,1:27.064,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,6,3,4,,180,DESMETStijn,8706,BEL,1:27.385,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,6,4,1,,29,ANIKEJRafal,8749,POL,notime,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,6,PEN,2,,39,EdinBRANKOVIC,7256,BIH,PEN,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,7,1,1,,65,deLAATItzhak,7746,NED,1:34.008,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,7,2,3,,23,RobertsZVEJNIEKS,8490,LAT,1:34.068,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,7,3,2,,150,SeanMcANUFF,9198,IRL,1:35.193,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,7,4,4,,205,KOLENCMartin,8604,CRO,1:35.866,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,8,1,5,,204,RobertoPUKITIS,7785,LAT,1:27.930,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,8,2,2,,124,BartoszKONOPKO,7169,POL,1:28.351,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,8,3,3,,220,TobiasPIETZSCH,8735,GER,1:29.534,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,8,4,1,,123,PETREWard,8708,BEL,1:31.304,ADV,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,8,PEN,4,,129,FabriceDUFBERGSUH,8642,SWE,PEN,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,9,1,4,,7,VictorAN,8344,RUS,1:55.055,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,9,2,3,,55,MukerremDENIZ,9211,TUR,1:55.687,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,9,3,2,,45,ANDERMANNDominic,8078,AUT,1:55.853,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,9,4,1,,199,BorLukaURLEP,8753,SLO,1:57.293,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,10,2,2,,207,ColeWilliamIsaacKRUEGER,9329,HUN,1:28.817,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,10,3,1,,202,FiratYARDIMCI,8520,TUR,1:29.430,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,10,4,5,,132,JackBURROWS,9101,GBR,1:29.668,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,10,5,4,,221,OdinBYFARSTAD,9363,NOR,1:32.829,,
