season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2015-2016,ISU World Cup 2015/16 - Dresden (GER),1000m,w,Rep.Semifinals,1,1,4,,108,JamieMACDONALD,8997,CAN,1:34.911,Q
2015-2016,ISU World Cup 2015/16 - Dresden (GER),1000m,w,Rep.Semifinals,1,2,3,,69,VALCEPINAArianna,7705,ITA,1:35.134,
2015-2016,ISU World Cup 2015/16 - Dresden (GER),1000m,w,Rep.Semifinals,1,3,1,,20,vanRUIJVENLara,7710,NED,1:35.163,
2015-2016,ISU World Cup 2015/16 - Dresden (GER),1000m,w,Rep.Semifinals,1,4,2,,121,CeciliaMAFFEI,6559,ITA,1:35.211,
2015-2016,ISU World Cup 2015/16 - Dresden (GER),1000m,w,Rep.Semifinals,1,5,5,,103,VeraTRYBUL,9161,BLR,1:36.005,
2015-2016,ISU World Cup 2015/16 - Dresden (GER),1000m,w,Rep.Semifinals,2,1,3,,129,TatianaBORODULINA,7483,RUS,1:35.808,Q
2015-2016,ISU World Cup 2015/16 - Dresden (GER),1000m,w,Rep.Semifinals,2,2,1,,134,SANTOSKristen,8527,USA,1:37.026,
2015-2016,ISU World Cup 2015/16 - Dresden (GER),1000m,w,Rep.Semifinals,2,3,4,,135,AprilSHIN,8526,USA,notime,
2015-2016,ISU World Cup 2015/16 - Dresden (GER),1000m,w,Rep.Semifinals,2,3,5,,94,PetraVANKOVA,8705,CZE,notime,
2015-2016,ISU World Cup 2015/16 - Dresden (GER),1000m,w,Rep.Semifinals,2,PEN,2,,14,KIKUCHIMoemi,7584,JPN,PEN,
