race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,2,5,,49,BREEUWSMADaan,7218,NED,2:16.172,QA,
0,3,2,,72,FiratYARDIMCI,8520,TUR,2:18.292,QB,
0,4,4,,19,ThibautFAUCONNET,6785,FRA,2:18.318,ADA,
0,5,7,,73,NecmettinBerkYETISKEN,8352,TUR,2:21.769,,
0,6,6,,3,EdinBRANKOVIC,7256,BIH,2:22.689,,
0,PEN,3,,39,BYKANOVVladislav,6178,ISR,PEN,,
1,1,1,,60,VictorAN,8344,RUS,2:18.697,QA,
1,2,5,,37,ShaolinSandorLIU,7928,HUN,2:18.859,QA,
1,3,2,,21,LEPAPESebastien,7554,FRA,2:18.883,QB,
1,4,3,,27,JackWHELBOURNE,7437,GBR,2:19.247,QB,
1,5,4,,7,MaksimSIARHEYU,7771,BLR,2:21.631,,
1,6,6,,41,DOTTITommaso,7604,ITA,2:55.506,,
2,1,5,,61,SemenELISTRATOV,7293,RUS,2:20.642,QA,
2,2,4,,35,ViktorKNOCH,6177,HUN,2:20.774,QA,
2,3,3,,64,RuslanZAKHAROV,6935,RUS,2:20.785,QB,
2,4,2,,40,CONFORTOLAYuri,6561,ITA,2:20.903,QB,
2,5,1,,52,FreekvanderWART,7269,NED,2:20.918,,
2,6,6,,1,MathiasVOSTE,7888,BEL,2:21.100,,
