race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,116,OlivierJEAN,6756,CAN,2:24.970,Q,
0,2,5,,149,TakahiroFUJIMOTO,6277,JPN,2:25.197,Q,
0,3,1,,128,ThibautFAUCONNET,6785,FRA,2:25.265,Q,
0,4,2,,131,PaulSTANLEY,7054,GBR,2:25.390,,
0,5,4,,113,AsenYORDANOV,6851,BUL,2:27.341,,
1,1,1,,114,HAMELINCharles,6610,CAN,2:14.886,Q,
1,2,2,,178,J.R.CELSKI,7279,USA,2:14.974,Q,
1,3,4,,122,SUIBaoKu,6416,CHN,2:15.090,Q,
1,4,5,,107,PieterGYSEL,6425,BEL,2:15.188,,
1,5,3,,138,SebastianPRAUS,6364,GER,2:15.262,,
1,6,6,,104,AndrePULEC,6054,AUT,2:17.808,,
2,1,1,,118,Francois-LouisTREMBLAY,6704,CAN,2:20.486,Q,
2,2,3,,126,VojtechLOUDIN,7597,CZE,2:20.703,Q,
2,3,5,,130,JonELEY,6592,GBR,2:20.849,Q,
2,4,4,,125,BorenZUNAC,6170,CRO,2:23.768,,
2,DQ,2,,121,SONGWeilong,7156,CHN,DQ,,
3,1,4,,102,LachlanHAY,6845,AUS,2:21.794,Q,
3,2,3,,165,KNEGTSjinkie,7352,NED,2:21.810,Q,
3,3,2,,157,KWAKYoon-Gy,6120,KOR,2:21.858,Q,
3,4,1,,147,NicolaRODIGARI,6332,ITA,3:14.185,ADV,
3,DQ,5,,140,ViktorKNOCH,6177,HUN,DQ,,
4,1,3,,161,SUNGSi-Bak,6811,KOR,2:19.785,Q,
4,2,2,,153,YuzoTAKAMIDO,7158,JPN,2:19.829,Q,
4,3,6,,181,JeffSIMON,7280,USA,2:19.925,Q,
4,4,1,,135,PaulHERRMANN,6803,GER,2:20.286,,
4,5,4,,119,HANJialiang,6168,CHN,2:21.831,,
4,DQ,5,,106,WimdeDEYNE,6699,BEL,DQ,,
5,2,1,,180,ApoloAntonOHNO,6497,USA,2:17.500,Q,
5,3,4,,163,HaraldsSILOVS,6458,LAT,2:17.624,Q,
5,4,3,,164,NielsKERSTHOLT,7067,NED,2:18.051,ADV,
5,DQ,2,,144,CONFORTOLAYuri,6561,ITA,DQ,,
