season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,1,1,2,,122,KONYAZsofia,7701,HUN,1:37.299,Q
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,1,2,3,,31,MAZURNicole,8421,POL,1:37.682,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,1,3,1,,120,DAUDETGwendoline,9100,FRA,1:38.015,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,1,4,5,,142,RIJiRyon,9597,PRK,1:38.094,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,1,5,4,,85,BOTTERGOMEZNicole,8741,ITA,notime,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,2,1,3,,55,SIGHELArianna,8088,ITA,1:32.861,Q
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,2,2,1,,68,KIKUCHIMoemi,7584,JPN,1:33.014,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,2,3,2,,107,STODDARDCorinne,9464,USA,1:33.120,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,2,4,6,,87,JACOBSGina,8607,GER,1:34.219,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,2,5,4,,76,MANOILOVAKatrin,8539,BUL,1:35.465,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,2,PEN,5,,126,MiwakoYAMAURA,8475,JPN,PEN,
