season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,Quarterfinals,1,1,1,,166,SITNIKOVPavel,9133,RUS,2:19.934,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,Quarterfinals,1,2,7,,18,ThibautFAUCONNET,6785,FRA,2:19.946,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,Quarterfinals,1,3,5,,139,ANTONIOLIMattia,8572,ITA,2:20.052,q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,Quarterfinals,1,4,6,,28,YauheniRYZHOU,7772,BLR,2:20.340,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,Quarterfinals,1,5,2,,138,LIUHeinrich,9082,AUT,2:32.508,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,Quarterfinals,1,6,3,,148,ReinisBERZINS,9267,LAT,2:47.316,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,Quarterfinals,1,PEN,4,,135,LUEDTKEAdrian,9104,GER,PEN,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,Quarterfinals,2,1,2,,5,SemenELISTRATOV,7293,RUS,2:28.527,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,Quarterfinals,2,2,1,,23,DOTTITommaso,7604,ITA,2:28.792,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,Quarterfinals,2,3,4,,24,PETREWard,8708,BEL,2:28.908,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,Quarterfinals,2,4,5,,182,KRUZBERGSRoberts,9117,LAT,2:30.140,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,Quarterfinals,2,5,6,,35,RyanMcANUFF,9197,IRL,2:31.017,,
