race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,5,,99,JonathanSO,9442,USA,2:21.246,Q,
0,2,4,,104,LiamO'BRIEN,9163,AUS,2:21.342,Q,
0,3,1,,140,LucaLOEFFLER,9241,GER,2:21.473,q,
0,4,6,,93,NEMIRONikita,9212,UKR,2:22.657,,
0,5,2,,128,StriborSUMAN,9235,CRO,2:37.137,,
0,6,3,,144,TALABOSAttila,9243,HUN,2:57.592,,
1,1,5,,165,KRUZBERGSKarlis,8629,LAT,2:22.061,Q,
1,2,1,,148,PietroMARINELLI,9249,ITA,2:22.263,Q,
1,3,3,,91,DavutTAHTACI,8647,TUR,2:23.173,q,
1,4,4,,112,ArtsemALIATDZINAU,9085,BLR,2:24.077,,
1,5,7,,130,SEJPALZdenek,9336,CZE,2:26.475,,
1,6,2,,123,LAIYi-Siang,9139,TPE,2:37.988,,
1,7,6,,182,MohammedAL-HOURANI,9413,QAT,2:44.313,,
2,1,6,,175,BramSTEENAART,9278,NED,2:24.774,Q,
2,2,2,,180,MateuszKRZEMINSKI,9412,POL,2:25.883,Q,
2,3,4,,139,MoritzKREUSELER,9240,GER,2:26.365,q,
2,4,1,,193,BorLukaURLEP,8753,SLO,2:29.803,,
2,5,5,,171,HazimSHAHRUM,9272,MAS,2:34.883,,
2,6,3,,95,MykytaKHOCHYN,9438,UKR,notime,,
3,2,1,,158,SHAMUKHANOVYerkebulan,8672,KAZ,2:17.363,Q,
3,3,2,,186,IVLIEVKonstantin,9417,RUS,2:17.977,q,
3,4,5,,122,MarcoFritzSCHUMANN,9225,CAN,2:18.165,,
3,5,7,,191,PiiusYieKiatSNG,9422,SGP,2:36.883,,
3,6,6,,118,GeorgiTSVETKOV,9222,BUL,2:40.683,,
3,PEN,3,,131,FERCOQQuentin,8605,FRA,PEN,,
4,1,1,,156,GALIAKHMETOVAdil,9260,KAZ,2:17.200,Q,
4,2,2,,97,BrandonKIM,9303,USA,2:17.409,Q,
4,3,5,,109,GuillianvanWAASDIJK,9218,BEL,2:26.609,,
4,4,6,,107,LIUHeinrich,9082,AUT,2:35.302,,
4,5,3,,127,JanPOSAVEC,9234,CRO,2:36.362,,
4,6,4,,192,TrevorXuXuanTAN,9420,SGP,notime,,
4,PEN,7,,199,TriphopTHONGNGAM,9328,THA,PEN,,
5,1,4,,174,EMONSFriso,9276,NED,2:24.230,Q,
5,2,2,,153,ShutaMATSUZU,9257,JPN,2:24.398,Q,
5,3,1,,102,BLUNDENKeanu,8593,AUS,2:24.621,q,
5,4,6,,147,AugustoDUZIONI,9399,ITA,2:25.129,,
5,5,7,,88,FurkanAKAR,9434,TUR,2:28.305,,
5,6,3,,197,KANCHARINNatthapat,9428,THA,2:31.072,,
5,7,5,,111,MakKRSTIC,8597,BIH,2:44.007,,
6,1,4,,143,AndrasSZIKLASI,9053,HUN,2:26.594,Q,
6,2,5,,150,LucaSPECHENHAUSER,9398,ITA,2:26.725,Q,
6,3,1,,103,JoshuaKAH,9214,AUS,2:26.832,,
6,4,3,,108,DEWAGTEREAdriaan,9376,BEL,2:30.858,,
6,5,6,,167,SalvijusRAMANAUSKAS,9119,LTU,2:34.012,,
6,6,7,,177,MarcGONZALES,9409,PHI,2:35.156,,
6,7,2,,194,BojanBAKA,9424,SRB,2:50.871,,
7,1,4,,135,MOODYJonathan,9102,GBR,2:28.073,Q,
7,2,1,,187,MILOVANOVSergei,9289,RUS,2:28.365,Q,
7,3,7,,110,VOLCKAERTRobbe,9375,BEL,2:28.607,,
7,4,3,,119,VincentGIRARD,9382,CAN,2:29.338,,
7,5,2,,113,VladislavHAPON,9379,BLR,2:35.806,,
7,6,6,,198,KanSOPONKIJ,9427,THA,2:37.797,,
7,7,5,,195,BoraBAKA,9425,SRB,notime,,
8,1,4,,160,LEEJuneSeo,9370,KOR,2:20.932,Q,
8,2,3,,173,JasperBRUNSMANN,9122,NED,2:21.833,Q,
8,3,2,,166,KRUZBERGSRoberts,9117,LAT,2:21.905,q,
8,4,1,,138,LUEDTKEAdrian,9104,GER,2:22.503,,
8,5,7,,129,FAJKUSRadek,9335,CZE,2:29.680,,
8,6,6,,168,KHALILKhairilRidhwan,9271,MAS,2:49.165,,
8,7,5,,117,PetkoDAPCHEV,9380,BUL,notime,,
9,1,2,,178,ADAMSKIPawel,9284,POL,2:46.302,Q,
9,2,3,,134,CyprienVACHERON,8733,FRA,2:46.423,Q,
9,3,5,,105,ANDERMANNNico,8720,AUT,2:48.042,,
9,4,1,,141,CHUSidneyK,9056,HKG,2:49.996,,
