season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,FinalB,1,1,4,,703,CHINA,7303,CHN,6:45.580,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,FinalB,1,2,3,,708,ITALY,7301,ITA,6:49.335,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,FinalB,1,3,2,,707,HUNGARY,7324,HUN,6:51.635,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,FinalB,1,4,1,,713,RUSSIA,7307,RUS,6:51.783,
