season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",3000mRelay,w,FinalB,1,1,1,,192,JAPAN,7304,JPN,4:23.603,
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",3000mRelay,w,FinalB,1,2,2,,190,GERMANY,7313,GER,4:24.233,
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",3000mRelay,w,FinalB,1,3,4,,205,UNITEDSTATES,7316,USA,4:28.459,
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",3000mRelay,w,FinalB,1,4,3,,193,RUSSIA,7315,RUS,4:32.213,
