season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,1,2,1,,54,WALTERBianca,7232,GER,1:35.517,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,1,3,2,,26,DESMETHanne,8699,BEL,1:35.869,q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,1,4,5,,72,THOMSONKathryn,8465,GBR,1:36.199,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,1,5,4,,98,UZAKOVAMariia-Mahdalyna,8759,UKR,1:37.144,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,2,1,1,,51,deVRIESRianne,8333,NED,1:34.352,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,2,2,5,,12,SEJPALOVA-HRUZOVAMichaela,8553,CZE,1:35.039,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,2,3,3,,86,RanyaEZZI,6840,SWE,1:35.650,q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,2,4,4,,32,AlicaPORUBSKA,8514,SVK,1:45.167,ADV,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,2,PEN,2,,38,MANOILOVAKatrin,8539,BUL,PEN,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,3,1,5,,47,TatianaBORODULINA,7483,RUS,1:36.524,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,3,2,4,,10,CharlotteGILMARTIN,7136,GBR,1:36.954,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,3,3,3,,31,HUOTMARCHANDTifany,7976,FRA,1:37.175,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,3,4,1,,95,MariyaIZAFATAVA,8651,BLR,1:37.845,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,3,DNS,2,,138,RenataSZOCS,7988,ROU,DNS,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,4,1,5,,69,AndreaKESZLER,7147,HUN,1:29.871,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,4,2,4,,22,PIERRONVeronique,6196,FRA,1:30.578,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,4,3,2,,121,AgneSEREIKAITE,7708,LTU,1:30.911,q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,4,4,1,,130,VALCEPINAMartina,7159,ITA,1:31.253,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,4,5,3,,28,MagdalenaWARAKOMSKA,8502,POL,1:31.568,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,5,1,5,,5,SCHULTINGSuzanne,8493,NED,1:33.620,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,5,2,1,,17,LuciaPERETTI,7160,ITA,1:34.156,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,5,3,3,,61,MALISZEWSKANatalia,8437,POL,1:35.595,q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,5,4,2,,139,SandraTRUSOVA,9134,SVK,1:39.524,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,5,5,4,,37,YAKIMOVAAnna,8702,BUL,1:44.135,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,6,1,1,,60,KONSTANTINOVAEkaterina,8510,RUS,1:34.389,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,6,2,3,,23,PetraJASZAPATI,8611,HUN,1:34.895,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,6,3,4,,112,SelmaPOUTSMA,9004,FRA,1:35.073,q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,6,4,5,,36,DOLGOPOLOVAMariya,8096,UKR,1:40.340,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,6,5,2,,140,ErikaLINDGREN,9210,SWE,notime,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,7,1,5,,50,PROSVIRNOVASofia,8509,RUS,1:36.484,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,7,2,3,,11,vanKERKHOFYara,7422,NED,1:36.514,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,7,3,4,,84,VeraTRYBUL,9161,BLR,1:36.932,q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,7,4,2,,33,KaterinaNOVOTNA,6647,CZE,1:37.488,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1000m,w,Heats,7,5,1,,35,BURICKatarina,8550,CRO,1:37.813,,
