season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),5000mRelay,m,FinalA,1,1,1,,403,CHINA,7303,CHN,6:50.822,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),5000mRelay,m,FinalA,1,2,4,,411,KOREA,7300,KOR,6:50.912,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),5000mRelay,m,FinalA,1,4,3,,413,RUSSIA,7307,RUS,6:51.064,
