race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,5,,153,KWAKYoon-Gy,6120,KOR,2:17.570,QA
0,2,1,,106,HAMELINCharles,6610,CAN,2:17.636,QA
0,3,6,,171,KyleCARR,6134,USA,2:18.277,QB
0,4,2,,117,CHENDequan,7918,CHN,2:18.367,QB
0,5,3,,128,RichardSHOEBRIDGE,7825,GBR,2:20.231,
0,6,4,,149,ChristiaanBOKKERINK,7611,NED,2:25.099,
0,PEN,7,,132,YumaSAKURAI,6182,JPN,PEN,
1,2,4,,119,MaximeCHATAIGNIER,6106,FRA,2:23.579,QA
1,3,2,,111,CharleCOURNOYER,8063,CAN,2:23.784,QB
1,4,5,,113,SONGWeilong,7156,CHN,2:36.291,ADV
1,PEN,3,,135,WATANABEKeita,7605,JPN,PEN,
1,PEN,6,,144,KNEGTSjinkie,7352,NED,PEN,
2,1,4,,154,SINdaWoon,8035,KOR,2:13.718,QA
2,2,2,,114,YUYongjun,7824,CHN,2:13.800,QA
2,3,3,,109,RemiBEAULIEU,6299,CAN,2:13.917,QB
2,4,1,,131,YuzoTAKAMIDO,7158,JPN,2:14.209,QB
2,5,7,,147,FreekvanderWART,7269,NED,2:15.135,
2,6,5,,157,EvgeniiKOZULIN,7272,RUS,2:15.144,
2,7,6,,123,VincentJEANNE,7890,FRA,2:19.063,
