race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,124,LEPAPESebastien,7554,FRA,2:22.932,Q
0,2,4,,153,AydarBEKZHANOV,7623,KAZ,2:23.425,Q
0,3,1,,127,JonELEY,6592,GBR,2:23.666,Q
0,4,3,,167,JeroenSONNEVELD,7624,NED,2:23.755,
0,5,5,,142,KonradNAGY,7601,HUN,2:24.102,
0,6,6,,185,OleksandrZHELTONOG,8439,UKR,2:26.394,
1,1,2,,128,RichardSHOEBRIDGE,7825,GBR,2:38.291,Q
1,2,1,,150,WATANABEKeita,7605,JPN,2:38.429,Q
1,3,3,,141,DavidManoLOTH,6804,HUN,2:38.545,Q
1,4,4,,106,MaksimSIARHEYU,7771,BLR,2:38.874,
1,5,5,,177,JuneLiangLIM,8065,SGP,3:05.813,
2,1,1,,113,CHENDequan,7918,CHN,2:37.067,Q
2,2,2,,136,DanielZETZSCHE,7436,GER,2:37.689,Q
2,3,4,,104,ArmstrongLAZENBY,7968,AUS,2:41.801,Q
2,4,5,,155,AzamatSULTANALIYEV,7348,KAZ,2:42.565,
2,5,3,,183,DmytroPOLTAVETS,7221,UKR,2:55.512,ADV
3,1,6,,132,PaulHERRMANN,6803,GER,2:28.248,Q
3,2,2,,129,PaulSTANLEY,7054,GBR,2:28.435,Q
3,3,3,,137,BenceBERES,7438,HUN,2:28.521,Q
3,4,4,,151,FedorANDREYEV,7745,KAZ,2:29.993,
3,5,5,,184,MykytaSOKOLOV,8438,UKR,2:33.101,
3,DNS,1,,164,BREEUWSMADaan,7218,NED,DNS,
