season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2000-2001,2001 World Championships - Korea,3000MRelay,w,Heats,1,1,3,,,CHINA,7311,CHN,4:26.483,,
2000-2001,2001 World Championships - Korea,3000MRelay,w,Heats,1,2,1,,,BULGARIA,7335,BUL,4:27.333,,
2000-2001,2001 World Championships - Korea,3000MRelay,w,Heats,1,3,2,,,UNITEDSTATES,7316,USA,4:27.701,,
2000-2001,2001 World Championships - Korea,3000MRelay,w,Heats,1,4,4,,,NETHERLANDS,7322,NED,4:35.674,,
2000-2001,2001 World Championships - Korea,3000MRelay,w,Heats,2,1,3,,,KOREA,7314,KOR,4:25.476,,
2000-2001,2001 World Championships - Korea,3000MRelay,w,Heats,2,2,2,,,JAPAN,7310,JPN,4:27.319,,
2000-2001,2001 World Championships - Korea,3000MRelay,w,Heats,2,3,4,,,ITALY,7317,ITA,4:27.770,,
2000-2001,2001 World Championships - Korea,3000MRelay,w,Heats,2,4,1,,,CANADA,7312,CAN,4:36.809,,
