season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,1,1,3,,,EvgeniaRADANOVA,6775,BUL,2:29.055,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,1,2,2,,,CHOIEun-Kyung,6943,KOR,2:29.092,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,1,3,4,,,KatiaZINI,6076,ITA,2:30.907,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,1,4,5,,,AnniePERREAULT,6660,CAN,2:31.881,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,1,5,1,,,NataliaDMITRIEVA,6512,RUS,2:32.067,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,1,DQ,6,,,YANGsYang,6651,CHN,DQ,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,2,2,7,,,PARKHye-Won,7085,KOR,2:32.774,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,2,3,4,,,JoannaWILLIAMS,6639,GBR,2:33.024,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,2,4,5,,,AmelieGOULET-NADON,6661,CAN,2:33.114,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,2,5,6,,,YvonneKUNZE,6363,GER,2:34.501,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,2,6,3,,,NinaEVTEEVA,6511,RUS,2:34.545,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,2,7,1,,,NobukoYAMADA,6319,JPN,2:36.885,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,3,1,6,,,JOOMin-Jin,6616,KOR,2:34.860,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,3,2,4,,,SUNDandan,6653,CHN,2:34.926,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,3,3,5,,,ChikageTANAKA,6314,JPN,2:34.927,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,3,4,3,,,MaraZINI,6326,ITA,2:35.200,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,3,5,2,,,TatianaBORODULINA,7483,RUS,2:35.345,
2001-2002,2001 World Cup - Amsterdam,1500M,w,SemiFinals,3,6,1,,,IsabelleCHAREST,6700,CAN,2:35.887,
