season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Semifinals,1,1,2,,403,CANADA,9016,CAN,7:02.443,QA
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Semifinals,1,2,4,,410,HUNGARY,9021,HUN,7:02.457,QA
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Semifinals,1,3,1,,419,NETHERLANDS,9027,NED,7:02.991,QB
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Semifinals,1,4,3,,407,FRANCE,9018,FRA,7:10.580,QB
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Semifinals,2,1,1,,418,KOREA,9026,KOR,6:54.659,QA
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Semifinals,2,3,4,,416,KAZAKHSTAN,9025,KAZ,6:55.582,QB
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),5000mRelay,m,Semifinals,2,4,2,,409,GREATBRITAIN,9019,GBR,6:57.393,QB
