race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,37,PARKSeung-Hi,7164,KOR,2:19.973,Q,
0,2,6,,11,HANYuTong,8365,CHN,2:19.983,Q,
0,3,4,,42,JorienterMORS,6146,NED,2:20.052,q,
0,4,2,,5,Marie-EveDROLET,6059,CAN,2:20.173,,
0,5,1,,32,BibaSAKURAI,7240,JPN,2:20.303,,
0,6,5,,16,KaterinaNOVOTNA,6647,CZE,2:20.442,,
1,1,2,,35,KIMAlang,8484,KOR,2:34.642,Q,
1,2,1,,59,JessicaKOOREMAN,7649,USA,2:34.931,Q,
1,3,4,,21,AnnaSEIDEL,8562,GER,2:35.425,,
1,4,3,,33,InnaSIMONOVA,7241,KAZ,2:36.082,,
1,5,5,,39,EvitaKRIEVANE,6833,LAT,2:39.444,,
2,1,3,,8,ValerieMALTAIS,6216,CAN,2:23.131,Q,
2,2,1,,22,BernadettHEIDUM,6798,HUN,2:23.327,Q,
2,3,6,,40,AgneSEREIKAITE,7708,LTU,2:23.583,q,
2,4,2,,75,JuliaRIEDEL,6287,GER,2:25.101,,
2,5,4,,3,NeliTSANKOVA,7130,BUL,2:35.226,,
2,6,5,,15,BURICKatarina,8550,CRO,2:37.843,,
3,1,1,,18,CHRISTIEElise,7135,GBR,2:29.841,Q,
3,2,2,,12,KONGXue,7151,CHN,2:30.158,Q,
3,3,4,,9,MarianneST-GELAIS,7216,CAN,2:30.237,q,
3,4,6,,30,HitomiSAITO,7576,JPN,2:31.012,,
3,5,5,,27,VIVIANIElena,7583,ITA,2:31.834,,
3,DNS,3,,53,CHUNGHsiao-Ying,7629,TPE,DNS,,
4,1,5,,24,AriannaFONTANA,6227,ITA,2:35.946,Q,
4,2,3,,44,vanKERKHOFYara,7422,NED,2:35.972,Q,
4,3,1,,1,VeronikaWINDISCH,6427,AUT,2:36.556,ADV,
4,4,2,,4,RayaZAHARIEVA,7410,BUL,2:38.866,,
4,PEN,6,,28,KIKUCHIMoemi,7584,JPN,PEN,,
5,1,5,,10,FANKexin,7694,CHN,2:38.016,Q,
5,2,3,,19,CharlotteGILMARTIN,7136,GBR,2:38.085,Q,
5,3,2,,17,PIERRONVeronique,6196,FRA,2:38.157,ADV,
5,4,4,,54,OlenaKORINCHUK,7252,UKR,2:40.492,,
5,5,6,,23,PatriciaTOTH,7535,HUN,2:43.091,,
5,PEN,1,,49,TatianaBORODULINA,7483,RUS,PEN,,
6,2,3,,58,EmilySCOTT,7823,USA,2:31.748,Q,
6,3,2,,51,ValeriyaREZNIK,6573,RUS,2:31.828,q,
6,4,1,,52,TatianaBODOVA,7250,SVK,2:33.206,,
6,5,5,,68,TALAYEVAVolha,6792,BLR,2:34.984,,
