season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,1,2,2,,558,HaraldsSILOVS,6458,LAT,1:35.537,Q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,1,3,1,,563,MarkJACKSON,6941,NZL,1:36.103,,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,1,4,3,,521,IvanDOLINIC,6669,CRO,1:40.097,,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,2,1,1,,515,LIJiajun,7095,CHN,1:35.939,Q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,2,2,3,,538,DenisZASLAVSKY,6335,ISR,1:35.999,Q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,2,3,2,,571,SaschaLAUBER,6634,SUI,1:36.092,q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,2,4,4,,505,PieterGYSEL,6425,BEL,1:36.163,,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,3,1,4,,575,ApoloAntonOHNO,6497,USA,1:36.178,Q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,3,2,3,,539,FabioCARTA,6001,ITA,1:36.669,Q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,3,3,2,,573,VolodymyrCHERNEGA,6041,UKR,1:36.953,,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,3,4,1,,564,MatthewFULLER,6448,NZL,1:37.088,,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,4,1,4,,546,TakafumiNISHITANI,6323,JPN,1:34.188,Q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,4,2,1,,504,WimdeDEYNE,6699,BEL,1:34.311,Q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,4,3,2,,532,TomIVESON,6898,GBR,1:34.413,q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,4,4,3,,551,NikolayFEDORENKO,6312,KAZ,1:34.643,,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,4,DNS,5,,568,MatusUZAK,6510,SVK,DNS,,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,5,1,3,,557,LEESeung-Hoon,6185,KOR,1:31.490,Q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,5,2,4,,560,CeesJUFFERMANS,6072,NED,1:31.500,Q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,5,3,5,,567,AlexanderSEKISOV,6107,RUS,1:31.747,q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,5,4,1,,509,NikolaySTANCHEV,7045,BUL,1:32.665,,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,5,5,2,,523,KIMYongSu,6237,PRK,1:33.166,,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,6,1,3,,542,DenisBELLOTTI,6807,ITA,1:33.401,Q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,6,2,2,,512,MathieuTURCOTTE,6705,CAN,1:33.757,Q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,6,3,4,,566,ViacheslavKURGINIAN,6934,RUS,1:34.595,q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,6,4,1,,561,Robbert-KeesBOER,6456,NED,1:36.282,,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,7,1,3,,510,HAMELINCharles,6610,CAN,1:38.804,Q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,7,2,2,,508,AssenPANDOV,6778,BUL,1:39.204,Q,
2004-2005,"2005 World Championships, China",1000M,m,Preliminaries,7,3,1,,502,IvanBELOV,7052,BLR,1:41.722,,
