race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,36,AyukoITO,6791,JPN,44.720,Q,
0,2,2,,27,CharlotteGILMARTIN,7136,GBR,45.625,Q,
0,3,1,,21,KIMMiHyang,8431,PRK,47.148,,
0,PEN,4,,62,AlysonDUDEK,7290,USA,PEN,,
1,1,4,,26,CHRISTIEElise,7135,GBR,45.488,Q,
1,2,3,,22,PIERRONVeronique,6196,FRA,45.585,Q,
1,3,1,,1,JulieJUNG,7838,AUS,45.721,,
1,4,2,,7,RayaZAHARIEVA,7410,BUL,47.642,,
2,1,4,,63,JessicaKOOREMAN,7649,USA,46.356,Q,
2,2,3,,48,LEEEunByul,7421,KOR,46.500,Q,
2,3,2,,67,XeniyaMOTOVA,7343,KAZ,47.017,,
2,4,1,,5,TALAYEVAVolha,6792,BLR,47.198,,
3,2,3,,41,AnnitavanDOORN,6440,NED,45.119,Q,
3,3,1,,19,KaterinaNOVOTNA,6647,CZE,45.483,q,
4,1,3,,14,FANKexin,7694,CHN,44.638,Q,
4,2,1,,24,WALTERBianca,7232,GER,45.133,Q,
4,3,4,,56,OlgaBELYAKOVA,7112,RUS,45.474,q,
4,4,2,,58,AinaraEQUISOAIN,7790,ESP,49.685,,
5,1,3,,8,ValerieMALTAIS,6216,CAN,44.882,Q,
5,2,4,,42,JorienterMORS,6146,NED,44.953,Q,
5,3,1,,57,TatianaBODOVA,7250,SVK,46.033,,
5,4,2,,60,OlenaKORINCHUK,7252,UKR,47.357,,
6,1,3,,31,AriannaFONTANA,6227,ITA,45.555,Q,
6,2,4,,47,CHOHa-Ri,7028,KOR,45.593,Q,
6,3,1,,3,VeronikaWINDISCH,6427,AUT,46.088,,
6,4,2,,30,SzandraLAJTOS,6339,HUN,46.200,,
7,1,3,,29,BernadettHEIDUM,6798,HUN,45.485,Q,
7,2,1,,6,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,45.675,Q,
7,3,2,,23,ChristinPRIEBST,6078,GER,46.111,,
7,4,4,,13,LIUQiuhong,6286,CHN,51.329,,
8,1,3,,9,Marie-EveDROLET,6059,CAN,45.790,Q,
8,2,4,,53,NinaEVTEEVA,6511,RUS,48.550,Q,
8,3,2,,20,KIMJongMi,6251,PRK,1:00.366,ADV,
8,PEN,1,,4,VeraANTANENKA,7099,BLR,PEN,,
9,1,3,,34,VALCEPINAMartina,7159,ITA,45.680,Q,
9,2,2,,59,SafiyaVLASOVA,7175,UKR,45.744,Q,
9,3,4,,37,YuiSAKAI,6229,JPN,45.781,,
9,4,1,,18,LINWei,7174,TPE,47.434,,
10,1,4,,61,LanaGEHRING,7254,USA,45.868,Q,
10,2,1,,46,AidaBELLA,7538,POL,45.996,Q,
10,3,3,,49,KIMDamMin,7842,KOR,47.074,,
10,4,2,,66,DariyaVOLOKITINA,7344,KAZ,49.456,,
