race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,28,YauheniRYZHOU,7772,BLR,1:30.282,,
0,2,2,,43,DJORDJEVICJovan,9295,SRB,1:31.874,,
0,3,4,,46,ARADHYAAkash,7739,IND,1:32.418,,
0,4,1,,218,KaloyanANGELOV,9221,BUL,1:33.511,,
1,1,2,,209,deROSEEthan,9281,NZL,1:33.865,,
1,2,1,,193,FAJKUSRadek,9335,CZE,1:34.498,,
1,3,4,,33,ANDERMANNDominic,8078,AUT,1:34.522,,
1,4,3,,50,HazimSHAHRUM,9272,MAS,1:35.590,,
2,1,3,,150,GALIAKHMETOVAdil,9260,KAZ,1:35.464,,
2,2,1,,183,TrevorXuXuanTAN,9420,SGP,1:35.972,,
2,3,4,,51,TarikOMERAGIC,8533,BIH,1:36.483,,
2,4,2,,212,LINChun-Chieh,8756,TPE,1:36.721,,
3,1,5,,148,ReinisBERZINS,9267,LAT,1:31.476,,
3,2,1,,162,MateuszKRZEMINSKI,9412,POL,1:31.543,,
3,3,4,,110,AugustinGERE,9270,LUX,1:31.766,,
3,4,2,,100,SeanMcANUFF,9198,IRL,1:32.266,,
3,5,3,,185,HANDEIVolodymyr,8525,UKR,1:33.344,,
4,1,5,,26,HANDEIOleh,9073,UKR,1:33.752,,
4,2,1,,82,FiratYARDIMCI,8520,TUR,1:33.952,,
4,3,4,,52,KOLENCMartin,8604,CRO,1:34.511,,
4,4,3,,38,GEORGIEVDimitar,8541,BUL,1:34.860,,
4,PEN,2,,136,AlexVARNYU,8337,HUN,PEN,,
5,1,4,,11,YOSHINAGAKazuki,8745,JPN,1:30.790,,
5,2,1,,70,TRANAaron,8528,USA,1:30.872,,
5,3,3,,80,LEPAPESebastien,7554,FRA,1:30.989,,
5,4,2,,6,XUHongzhi,8070,CHN,1:31.181,,
5,5,5,,36,NicolasLABORDE,9096,COL,1:33.002,,
