race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,153,LEESeung-Jae,6621,KOR,2:21.627,Q
0,2,2,,121,JeanCharlesMATTEI,6057,FRA,2:21.850,Q
0,3,1,,128,AndreHARTWIG,6635,GER,2:22.037,
0,4,6,,163,MatusUZAK,6510,SVK,2:23.435,
0,5,5,,103,StephenLEE,6002,AUS,2:24.589,
0,6,4,,133,OliverHORSEPOOL,6276,GBR,2:24.717,
1,1,1,,171,ApoloAntonOHNO,6497,USA,2:18.724,Q
1,2,3,,112,Jean-FrancoisMONETTE,7096,CAN,2:18.802,Q
1,3,5,,140,NicolaRODIGARI,6332,ITA,2:18.834,q
1,4,6,,126,ThomasBAUER,7092,GER,2:21.171,
1,5,2,,104,LachlanHAY,6845,AUS,2:23.961,
1,6,4,,119,IvanDOLINIC,6669,CRO,2:38.594,
2,1,3,,109,JonathanGUILMETTE,6702,CAN,2:18.929,Q
2,2,5,,118,SUIBaoKu,6416,CHN,2:18.976,Q
2,3,2,,159,AlexanderGERTSIKOV,6570,RUS,2:19.047,q
2,4,4,,145,NielsKERSTHOLT,7067,NED,2:19.361,
2,5,1,,134,MatthewLINDSAY,6899,GBR,2:22.663,
2,6,6,,120,JarmilHRUZA,6503,CZE,2:41.664,
3,1,2,,107,PieterGYSEL,6425,BEL,2:19.609,Q
3,2,3,,125,SebastianPRAUS,6364,GER,2:19.663,Q
3,3,6,,148,KrystianZDROJKOWSKI,6515,POL,2:20.313,
3,4,4,,164,TomasGRESCHNER,6633,SVK,2:22.406,
3,5,1,,123,ThibautFAUCONNET,6785,FRA,2:53.750,
3,DQ,5,,137,MicheleANTONIOLI,6330,ITA,DQ,
4,2,4,,161,DmitryVASILENKO,6713,RUS,2:23.987,Q
4,3,6,,149,KarolBOBOWICZ,6070,POL,2:24.912,
4,4,2,,136,AdamKOVACS,6337,HUN,2:28.642,
4,5,3,,170,DavidGROSSENBACHER,6962,SUI,2:30.470,
4,DQ,5,,142,CeesJUFFERMANS,6072,NED,DQ,
5,1,2,,154,SONGSuk-Woo,7086,KOR,2:21.297,Q
5,2,6,,138,FabioCARTA,6001,ITA,2:22.027,Q
5,3,1,,160,YaroslavKARPOUKHIN,6445,RUS,2:23.298,
5,4,3,,144,Robbert-KeesBOER,6456,NED,2:23.319,
5,5,4,,147,GisleTVERLAND,7063,NOR,2:25.608,
5,6,5,,108,ThomasdeWITTE,6784,BEL,2:27.656,
6,1,5,,114,LIJiajun,7095,CHN,2:18.375,Q
6,2,4,,111,SteveROBILLARD,6494,CAN,2:18.541,Q
6,3,2,,102,MarkMcNEE,6432,AUS,2:20.919,
6,4,1,,169,SaschaLAUBER,6634,SUI,2:21.715,
6,5,3,,122,GuillaumeMATHIEU,6871,FRA,2:22.919,
6,6,6,,130,PaulWORTH,6802,GBR,2:27.422,
7,1,3,,115,LIYe,6655,CHN,2:25.313,Q
7,2,4,,106,WimdeDEYNE,6699,BEL,2:25.513,Q
7,3,1,,165,PeterJELEN,7077,SVK,2:27.682,
7,4,2,,135,PeterDARAZS,6465,HUN,2:30.766,
7,5,6,,168,MartinJOHANSSON,6509,SWE,2:54.475,ADV
7,DQ,5,,152,ZbigniewBRODKA,6096,POL,DQ,
