season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,m,Preliminaries,1,1,4,,82,SHULGINOVAlexander,8752,RUS,42.685,Q
2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,m,Preliminaries,1,2,1,,38,SCHUBERTChristoph,7734,GER,43.402,Q
2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,m,Preliminaries,1,3,3,,202,FiratYARDIMCI,8520,TUR,1:03.979,ADV
2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,m,Preliminaries,1,4,5,,127,ANTONIOLIMattia,8572,ITA,notime,ADV
2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,m,Preliminaries,1,PEN,2,,42,HANDEIVolodymyr,8525,UKR,PEN,
2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,m,Preliminaries,2,2,5,,22,BYKANOVVladislav,6178,ISR,41.617,Q
2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,m,Preliminaries,2,3,4,,132,JackBURROWS,9101,GBR,41.728,q
2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,m,Preliminaries,2,4,1,,165,TSANGKeiWingKelvin,7735,HKG,46.437,
2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,m,Preliminaries,2,5,3,,199,BorLukaURLEP,8753,SLO,46.448,
2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,m,Preliminaries,3,1,1,,1,SEOYiRa,7940,KOR,41.173,Q
2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,m,Preliminaries,3,2,5,,3,SamuelGIRARD,8600,CAN,41.342,Q
2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,m,Preliminaries,3,3,4,,31,GOEMINNEGert-Jan,8707,BEL,43.269,
2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,m,Preliminaries,3,4,3,,49,MARTINICIvan,8700,CRO,43.671,
2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,m,Preliminaries,3,5,2,,150,SeanMcANUFF,9198,IRL,59.729,
2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,m,Preliminaries,4,1,2,,183,CsabaBURJAN,7738,HUN,41.933,Q
