race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,,NinaEVTEEVA,6511,RUS,2:35.983,,
0,2,4,,,JoannaWILLIAMS,6639,GBR,2:36.024,,
0,3,2,,,MaureendeLANGE,6535,NED,2:36.136,,
0,4,6,,,MyrtilleGOLLIN,6714,FRA,2:37.196,,
0,5,5,,,SasaTODOROVIC,6679,CRO,3:08.885,,
0,DQ,3,,,SusanneRUDOLPH,6362,GER,DQ,,
1,1,6,,,EvgeniaRADANOVA,6775,BUL,2:44.503,,
1,2,5,,,AmelieGOULET-NADON,6661,CAN,2:44.620,,
1,3,1,,,CarolineHALLISEY,6529,USA,2:45.148,,
1,4,4,,,MartaCAPURSO,6328,ITA,2:45.498,,
1,5,3,,,TIKHANINAElena,6477,RUS,2:45.817,,
1,6,2,,,YANGSzu-Han,7033,TPE,3:32.940,,
2,2,5,,,StephanieBOUVIER,6709,FRA,2:48.900,,
2,3,1,,,AtsukoTAKATA,6316,JPN,2:49.368,,
2,4,3,,,OlgaDANILOV,6334,ISR,2:49.935,,
2,5,2,,,Chloe-RoseMcLEOD,6048,AUS,2:52.441,,
3,1,5,,,Marie-EveDROLET,6059,CAN,2:29.207,,
3,2,3,,,LIUXiaoYing,6652,CHN,2:29.384,,
3,3,4,,,MaraZINI,6326,ITA,2:30.664,,
3,4,1,,,SarahLINDSAY,6056,GBR,2:33.146,,
3,5,6,,,SOLOMATINAOlga,6733,UKR,2:33.265,,
3,DQ,2,,,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,DQ,,
4,1,4,,,CHOIEun-Kyung,6943,KOR,2:34.356,,
4,2,2,,,AlannaKRAUS,6659,CAN,2:34.390,,
4,3,3,,,WANGChunlu,6648,CHN,2:35.006,,
4,4,6,,,VeronikaWINDISCH,6427,AUT,2:35.392,,
4,5,1,,,YvonneKUNZE,6363,GER,2:35.453,,
4,6,5,,,AnoukWIEGERS,6536,NED,2:39.804,,
5,1,2,,,KOGi-Hyun,6073,KOR,2:55.065,,
5,2,4,,,YukaKAMINO,6945,JPN,2:55.475,,
5,3,3,,,AmyPETERSON,6528,USA,2:55.631,,
5,4,5,,,PolonaPEUNIK,6036,SLO,2:58.889,,
5,5,1,,,SzandraLAJTOS,6339,HUN,3:00.062,,
