season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,1,1,4,,119,HANJialiang,6168,CHN,1:26.769,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,1,2,3,,109,AliaksandrANTANENKA,6850,BLR,1:28.566,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,1,3,2,,166,MarkJACKSON,6941,NZL,1:28.629,,
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,1,DQ,1,,153,YuzoTAKAMIDO,7158,JPN,DQ,,
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,2,1,3,,114,HAMELINCharles,6610,CAN,1:27.747,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,2,2,5,,102,LachlanHAY,6845,AUS,1:28.385,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,2,3,2,,139,PeterDARAZS,6465,HUN,1:30.289,,
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,2,4,1,,108,EdinBRANKOVIC,7256,BIH,1:30.426,,
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,2,5,4,,174,SUNGChing-Yang,7657,TPE,1:32.933,,
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,3,1,1,,118,Francois-LouisTREMBLAY,6704,CAN,1:28.451,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,3,2,3,,144,CONFORTOLAYuri,6561,ITA,1:29.024,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,3,3,4,,143,BYKANOVVladislav,6178,ISR,1:29.321,,
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,3,4,2,,127,OndrejSUCHY,7131,CZE,1:29.412,,
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,3,5,5,,131,PaulSTANLEY,7054,GBR,1:30.381,,
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,4,1,2,,164,NielsKERSTHOLT,7067,NED,1:28.765,Q,
2008-2009,"2009 ISU World Championships, Austria",1000M,m,Preliminaries,4,2,3,,128,ThibautFAUCONNET,6785,FRA,1:28.790,Q,
