season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,1,1,5,,31,HUOTMARCHANDTifany,7976,FRA,2:38.060,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,1,2,2,,19,VIVIANIElena,7583,ITA,2:38.152,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,1,3,4,,52,MALAGICHEmina,7989,RUS,2:38.197,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,1,4,1,,27,WALTERBianca,7232,GER,2:47.812,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,1,5,3,,131,DESMETHanne,8699,BEL,2:49.508,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,1,6,6,,96,DOLGOPOLOVAMariya,8096,UKR,notime,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,2,1,2,,81,SCHULTINGSuzanne,8493,NED,2:34.720,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,2,2,5,,73,BACSKAISaraLuca,8609,HUN,2:35.405,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,2,3,3,,71,MagdalenaWARAKOMSKA,8502,POL,2:35.993,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,2,4,4,,104,SelmaPOUTSMA,9004,FRA,2:36.157,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,2,5,1,,120,PENCHEVAZornica,8461,BUL,2:38.386,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,3,2,4,,17,ZAKHAROVAEvgeniya,7715,RUS,2:41.170,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,3,3,3,,61,LuciaPERETTI,7160,ITA,2:41.276,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,3,4,6,,22,PetraJASZAPATI,8611,HUN,2:41.353,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,3,5,1,,25,SEJPALOVA-HRUZOVAMichaela,8553,CZE,2:41.659,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,3,6,5,,35,BURICKatarina,8550,CRO,2:45.263,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,4,1,1,,48,KONSTANTINOVAEkaterina,8510,RUS,2:34.169,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,4,2,6,,20,vanRUIJVENLara,7710,NED,2:34.366,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,4,3,3,,15,PIERRONVeronique,6196,FRA,2:34.462,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,4,4,5,,42,KaterinaNOVOTNA,6647,CZE,2:34.722,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,4,5,2,,29,AlicaPORUBSKA,8514,SVK,2:34.742,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,4,6,4,,92,RanyaEZZI,6840,SWE,2:35.140,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5,1,2,,26,CharlotteGILMARTIN,7136,GBR,2:56.718,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5,2,5,,116,UZAKOVAMariia-Mahdalyna,8759,UKR,3:00.816,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5,3,4,,136,ArthurGOTFREY,9069,,3:10.680,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5,4,1,,69,VALCEPINAArianna,7705,ITA,3:21.590,ADV,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5,5,3,,76,MALISZEWSKANatalia,8437,POL,3:31.533,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,6,1,2,,118,JorienterMORS,6146,NED,2:32.974,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,6,2,5,,40,AnnaSEIDEL,8562,GER,2:33.103,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,6,3,3,,24,MANOILOVAKatrin,8539,BUL,2:33.267,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,6,4,1,,87,OliwiaGAWLICA,8501,POL,2:33.809,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,6,5,4,,95,TALAYEVAVolha,6792,BLR,2:33.861,,
