race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,2,3,,118,SONGWeilong,7156,CHN,1:29.082,Q
0,3,4,,168,NielsKERSTHOLT,7067,NED,1:29.155,q
0,4,1,,152,DaisukeUEMURA,6118,JPN,1:29.397,
1,1,1,,176,VladimirGRIGOREV,7826,RUS,1:27.244,Q
1,2,2,,117,SHIJingnan,7728,CHN,1:27.386,Q
1,3,3,,169,KNEGTSjinkie,7352,NED,1:27.549,q
1,4,4,,150,YumaSAKURAI,6182,JPN,1:28.741,
2,1,1,,162,NOHJinkyu,7749,KOR,1:28.542,Q
2,2,4,,110,MichaelGILDAY,6195,CAN,1:29.011,Q
2,3,2,,127,PaulHERRMANN,6803,GER,1:29.069,q
2,4,3,,136,JackWHELBOURNE,7437,GBR,1:29.298,
3,1,5,,112,HAMELINCharles,6610,CAN,1:26.732,Q
3,2,3,,163,SINdaWoon,8035,KOR,1:26.788,Q
3,3,2,,151,YuzoTAKAMIDO,7158,JPN,1:27.031,ADV
3,4,4,,128,HannesKROEGER,7142,GER,1:27.817,
3,PEN,1,,180,RuslanZAKHAROV,6935,RUS,PEN,
4,1,1,,109,OlivierJEAN,6756,CAN,1:29.666,Q
4,2,3,,145,DOTTITommaso,7604,ITA,1:29.743,Q
4,3,2,,120,YUYongjun,7824,CHN,1:30.237,
4,4,4,,142,BYKANOVVladislav,6178,ISR,1:30.330,
