race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,5,,315,HAMELINCharles,6610,CAN,2:14.718,QA
0,2,3,,333,MaximeCHATAIGNIER,6106,FRA,2:14.802,QA
0,4,4,,403,RuslanZAKHAROV,6935,RUS,2:15.109,QB
0,5,2,,363,NicolaRODIGARI,6332,ITA,2:15.410,
0,6,1,,325,LIUXianwei,6307,CHN,2:15.567,
1,1,4,,323,SONGWeilong,7156,CHN,2:15.712,QA
1,2,2,,307,PieterGYSEL,6425,BEL,2:15.763,QA
1,3,6,,404,SemenELISTRATOV,7293,RUS,2:18.022,QB
1,4,5,,360,CONFORTOLAYuri,6561,ITA,2:52.678,ADV
1,5,1,,378,KIMSeoungIl,7686,KOR,3:01.682,ADVB
1,DQ,3,,421,TravisJAYNER,6300,USA,DQ,
2,1,2,,377,LEEJungSu,7266,KOR,2:14.101,QA
2,2,1,,417,ApoloAntonOHNO,6497,USA,2:14.249,QA
2,3,4,,382,HaraldsSILOVS,6458,LAT,2:14.448,QB
2,4,6,,320,SUIBaoKu,6416,CHN,2:14.794,QB
2,5,3,,359,NicolasBEAN,7541,ITA,2:15.055,
2,6,7,,365,JunjiITO,6579,JPN,2:15.202,
2,7,5,,342,PaulHERRMANN,6803,GER,2:17.002,
