race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,2,MarianneST-GELAIS,7216,CAN,1:31.709,Q
0,2,5,,34,AnastassiyaKRESTOVA,7981,KAZ,1:31.830,Q
0,3,6,,81,YuiSAKAI,6229,JPN,1:32.027,
0,4,4,,16,JessicaKOOREMAN,7649,USA,1:33.248,
0,5,2,,7,SCHULTINGSuzanne,8493,NED,2:08.425,ADV
0,PEN,3,,18,DeannaLOCKETT,7956,AUS,PEN,
1,1,5,,129,LEEYuBin,9112,KOR,1:29.774,Q
1,2,1,,136,LIJinyu,9094,CHN,1:29.949,Q
1,3,3,,31,MagdalenaWARAKOMSKA,8502,POL,1:30.288,
1,4,4,,63,EFREMENKOVAEkaterina,8750,RUS,1:30.295,
1,5,2,,64,IongAKIM,9192,KAZ,1:30.730,
2,1,4,,3,SHIMSukHee,8092,KOR,1:28.282,Q
2,2,1,,24,KimBOUTIN,8542,CAN,1:28.788,Q
2,3,5,,21,vanKERKHOFYara,7422,NED,1:28.833,q
2,4,3,,134,LanaGEHRING,7254,USA,1:28.857,
2,5,2,,17,AnnaSEIDEL,8562,GER,1:29.103,
3,1,1,,47,ValerieMALTAIS,6216,CAN,1:29.917,Q
3,2,4,,54,vanRUIJVENLara,7710,NED,1:30.074,Q
3,3,2,,44,CharlotteGILMARTIN,7136,GBR,1:30.171,q
3,4,5,,9,AriannaFONTANA,6227,ITA,1:30.576,
3,5,3,,5,FANKexin,7694,CHN,1:31.507,
