season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,1,1,1,,41,AHNSeJung,7985,KOR,2:24.646,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,1,2,3,,10,HANYuTong,8365,CHN,2:24.980,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,1,3,4,,46,EkaterinaBARANOK,7822,RUS,2:25.647,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,1,4,5,,53,SarahCHEN,7722,USA,2:25.844,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,1,5,6,,8,LeaTHIBAULT,8361,CAN,2:27.125,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,1,6,2,,17,VeronikaDENES,7394,HUN,2:27.312,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,1,7,7,,29,GONCHAROVADarya,8073,KAZ,2:40.223,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,2,1,4,,43,HWANGHyunSun,7713,KOR,2:24.403,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,2,2,1,,9,GUOYihan,8364,CHN,2:24.536,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,2,3,6,,33,AgneSEREIKAITE,7708,LTU,2:25.736,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,2,4,2,,24,KIKUCHISumire,8368,JPN,2:25.768,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,2,5,5,,51,YouYoungCHEA,8380,USA,2:31.076,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,2,6,3,,23,VIVIANIElena,7583,ITA,2:45.960,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,3,2,3,,12,WANGXue,8363,CHN,2:31.621,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,3,3,1,,3,DeannaLOCKETT,7956,AUS,2:31.633,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,3,4,2,,49,ZAKHAROVAEvgeniya,7715,RUS,2:33.184,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,3,5,6,,16,LenkaZAHUMENSKA,7975,CZE,2:36.381,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,w,Semifinals,3,6,5,,37,LoisKLOOR,8376,NED,2:38.818,,
