race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,178,J.R.CELSKI,7279,USA,1:26.756,Q,
0,2,3,,161,SUNGSi-Bak,6811,KOR,1:26.837,Q,
0,3,4,,165,KNEGTSjinkie,7352,NED,1:26.920,q,
0,4,1,,138,SebastianPRAUS,6364,GER,1:27.134,,
1,1,3,,116,OlivierJEAN,6756,CAN,1:26.681,Q,
1,2,1,,122,SUIBaoKu,6416,CHN,1:26.748,Q,
1,3,4,,163,HaraldsSILOVS,6458,LAT,1:26.876,q,
1,4,2,,106,WimdeDEYNE,6699,BEL,1:27.157,,
2,2,3,,149,TakahiroFUJIMOTO,6277,JPN,1:30.060,Q,
2,3,5,,169,DariuszKULESZA,6817,POL,1:30.331,,
2,4,4,,109,AliaksandrANTANENKA,6850,BLR,1:31.870,,
2,DQ,1,,119,HANJialiang,6168,CHN,DQ,,
3,1,3,,157,KWAKYoon-Gy,6120,KOR,1:28.402,Q,
3,2,1,,130,JonELEY,6592,GBR,1:29.270,Q,
3,3,4,,156,ArturSULTANGALIYEV,6158,KAZ,1:30.497,,
3,4,2,,164,NielsKERSTHOLT,7067,NED,1:57.684,,
3,DNF,5,,104,AndrePULEC,6054,AUT,DNF,,
4,1,1,,114,HAMELINCharles,6610,CAN,1:26.277,Q,
4,2,2,,181,JeffSIMON,7280,USA,1:26.328,Q,
4,3,3,,128,ThibautFAUCONNET,6785,FRA,1:26.427,q,
4,4,4,,144,CONFORTOLAYuri,6561,ITA,1:26.590,,
5,1,4,,180,ApoloAntonOHNO,6497,USA,1:28.803,Q,
5,2,2,,118,Francois-LouisTREMBLAY,6704,CAN,1:28.931,Q,
5,3,3,,147,NicolaRODIGARI,6332,ITA,1:29.521,q,
5,4,1,,102,LachlanHAY,6845,AUS,1:29.568,,
