race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,5,,139,SCHUBERTChristoph,7734,GER,2:32.918,Q,
0,2,6,,179,RafalGRYCNER,8503,POL,2:32.978,Q,
0,3,4,,144,TREACYFarrell,8392,GBR,2:44.335,Q,
0,4,3,,192,DusanSTAMENKOVIC,8343,SRB,3:05.181,,
0,PEN,1,,199,MenderesEREN,8351,TUR,PEN,,
0,DNS,2,,150,SuyogSanjayTAPKIR,8568,IND,DNS,,
1,1,2,,156,DanIWASA,8394,JPN,2:41.832,Q,
1,2,4,,124,CHENDequan,7918,CHN,2:41.938,Q,
1,3,1,,188,AleksandrKOVAL,8512,RUS,2:42.289,Q,
1,4,5,,140,FelixSPIEGL,7923,GER,2:42.349,,
1,5,3,,162,MadiyarNURPEISOV,8483,KAZ,2:44.767,,
2,1,3,,165,KIMByungjoon,8487,KOR,2:51.404,Q,
2,2,4,,148,ShaolinSandorLIU,7928,HUN,2:51.496,Q,
2,3,2,,173,deLAATItzhak,7746,NED,2:51.792,Q,
2,4,1,,168,TomassBAKEVICS,8489,LAT,2:58.612,,
2,5,5,,198,ErselARGUN,8521,TUR,2:59.793,,
3,1,1,,143,BillySIMMS,7926,GBR,2:30.678,Q,
3,2,4,,105,ArmstrongLAZENBY,7968,AUS,2:31.393,Q,
3,3,3,,98,TRANAaron,8528,USA,2:31.609,Q,
3,4,6,,177,ChristopherJARDEN,8404,NZL,2:37.257,,
3,5,5,,101,GastonCHAVES,8473,ARG,2:41.744,,
3,DNS,2,,151,SohanSudhirTARKAR,8569,IND,DNS,,
4,1,6,,191,EduardSTRELKOV,8408,RUS,2:29.008,Q,
4,2,4,,111,MathiasVOSTE,7888,BEL,2:29.698,Q,
4,3,5,,176,DennisVISSER,8498,NED,2:29.811,Q,
4,4,2,,136,NAVARROTristan,8559,FRA,2:29.816,,
4,5,1,,131,LINYu-Cheng,8389,TPE,2:36.920,,
4,6,3,,102,LucasPAREDES,7965,ARG,2:51.625,,
5,1,1,,146,CsabaBURJAN,7738,HUN,2:38.343,Q,
5,2,2,,185,IstvanGALORAVECZ,7753,ROU,2:39.149,Q,
5,3,6,,115,TarikOMERAGIC,8533,BIH,2:42.934,Q,
5,4,3,,183,PhillipSMITH,8508,RSA,3:11.040,,
5,PEN,4,,195,ShawnTING,8450,SGP,PEN,,
5,PEN,5,,109,DzmitrySTANKEVICH,8535,BLR,PEN,,
6,1,1,,126,HANTianyu,8388,CHN,2:52.438,Q,
6,2,4,,120,AlexanderFATHOULLIN,8546,CAN,2:52.849,Q,
6,3,5,,189,AlexanderBUBNOV,8406,RUS,2:52.933,Q,
6,4,2,,163,NikitaRADAYEV,8397,KAZ,2:54.681,,
6,5,3,,187,TamasRUSZ,8341,ROU,2:58.429,,
