race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,1,CHOIMinJeong,8625,KOR,1:31.997,Q
0,2,2,,7,KimBOUTIN,8542,CAN,1:32.056,Q
0,3,3,,65,SANTOSKristen,8527,USA,1:32.221,q
0,PEN,4,,3,LIJinyu,9094,CHN,PEN,
1,1,3,,17,DESMETHanne,8699,BEL,1:29.925,Q
1,2,1,,11,HUOTMARCHANDTifany,7976,FRA,1:29.985,Q
1,3,2,,124,deVRIESRianne,8333,NED,1:30.103,q
1,4,4,,66,VIVIANIElena,7583,ITA,1:33.577,
2,1,2,,31,PIERRONVeronique,6196,FRA,1:30.864,Q
2,2,1,,129,KONSTANTINOVAEkaterina,8510,RUS,1:30.978,Q
2,3,4,,32,MANOILOVAKatrin,8539,BUL,1:32.499,q
2,4,3,,112,HIRAIAmi,8618,JPN,1:32.897,
3,1,2,,4,PROSVIRNOVASofia,8509,RUS,1:33.622,Q
3,2,3,,140,ZHANGChutong,9452,CHN,1:33.677,Q
3,3,4,,110,SIGHELArianna,8088,ITA,1:33.799,
3,4,1,,113,KIKUCHIMoemi,7584,JPN,1:34.162,
4,1,1,,2,SHIMSukHee,8092,KOR,1:32.211,Q
4,2,3,,97,CHARLESAlyson,8722,CAN,1:32.431,Q
4,3,2,,53,IongAKIM,9192,KAZ,1:32.529,q
4,4,4,,63,ZANGYize,8725,CHN,1:32.722,
5,1,1,,120,KIMJiYoo,8764,KOR,1:31.468,Q
5,2,4,,51,AnnaSEIDEL,8562,GER,1:31.598,Q
5,3,3,,26,BACSKAISaraLuca,8609,HUN,1:32.143,q
5,4,2,,152,TinekedenDULK,9121,NED,1:32.314,
