race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,,ApoloAntonOHNO,6497,USA,2:24.180,
0,2,5,,,LEESeung-Jae,6621,KOR,2:24.458,
0,3,6,,,BennyBRUGGEMANS,6942,NED,2:27.240,
0,4,4,,,MatusUZAK,6510,SVK,2:29.534,
0,5,2,,,SatoruTERAO,6320,JPN,2:51.151,
0,6,3,,,DenisZASLAVSKY,6335,ISR,2:59.132,
1,1,2,,,MarcGAGNON,6701,CAN,2:28.150,
1,2,3,,,TakafumiNISHITANI,6323,JPN,2:28.506,
1,3,6,,,DaneFRANCIS,6429,AUS,2:29.071,
1,4,1,,,KirilPANDOV,6779,BUL,2:29.950,
1,5,4,,,MatthewJASPER,7093,GBR,2:30.212,
2,1,3,,,KIMDong-Sung,6944,KOR,2:29.738,
2,2,2,,,NicolaRODIGARI,6332,ITA,2:29.844,
2,3,6,,,JonathanGUILMETTE,6702,CAN,2:30.084,
2,4,4,,,DaveVERSTEEG,6540,NED,2:30.363,
2,5,5,,,MiroslavBOIADJIEV,6777,BUL,2:30.680,
2,6,1,,,DaveALLARDICE,6642,GBR,2:30.711,
3,1,4,,,MINRyoung,6619,KOR,2:23.636,
3,2,3,,,LIYe,6655,CHN,2:23.912,
3,3,6,,,FabioCARTA,6001,ITA,2:24.712,
3,4,5,,,JonathanCLEINE,6534,NZL,2:27.803,
3,5,2,,,StephenLEE,6002,AUS,2:30.353,
3,DQ,1,,,CeesJUFFERMANS,6072,NED,DQ,
4,2,2,,,TomO'HARE,6500,USA,2:24.202,
4,3,5,,,Francois-LouisTREMBLAY,6704,CAN,2:24.287,
4,4,3,,,MicheleANTONIOLI,6330,ITA,2:25.449,
4,5,4,,,YevgenYAKOVLEV,6751,UKR,2:26.201,
4,6,6,,,RichardGOERLITZ,6063,AUS,2:27.116,
5,1,6,,,ANYulong,6656,CHN,2:23.914,
5,2,1,,,NickyGOOCH,6640,GBR,2:24.015,
5,3,2,,,YugoSHINOHARA,6325,JPN,2:24.255,
5,3,3,,,DanielWEINSTEIN,6940,USA,2:24.255,
5,5,4,,,MarkJACKSON,6941,NZL,2:24.533,
5,6,5,,,AssenPANDOV,6778,BUL,2:25.622,
