season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,1,1,4,,483,RuslanZAKHAROV,6935,RUS,2:15.194,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,1,2,2,,456,WATANABEKeita,7605,JPN,2:15.758,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,1,3,3,,438,IanUPCOTT,7257,GBR,2:17.756,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,1,4,5,,440,BenceBERES,7438,HUN,2:19.474,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,1,5,6,,460,RinatMAZHENOV,8038,KAZ,2:25.358,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,1,6,1,,407,ViktorDIMITROV,7128,BUL,2:29.025,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,2,1,1,,413,GuillaumeBASTILLE,6166,CAN,2:18.404,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,2,2,4,,428,AlexisYANG,7921,FRA,2:19.432,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,2,3,2,,449,EdoardoREGGIANI,7161,ITA,2:21.774,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,2,4,3,,437,PaulSTANLEY,7054,GBR,2:54.359,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,2,PEN,5,,404,LachlanHAY,6845,AUS,PEN,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,3,1,5,,463,LEEHo-Suk,6856,KOR,2:26.722,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,3,2,1,,430,PaulHERRMANN,6803,GER,2:26.944,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,3,3,4,,475,JakubJAWORSKI,6816,POL,2:28.853,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,3,4,2,,447,MatteoCOMPAGNONI,7441,ITA,2:29.406,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,3,5,3,,458,AslanDAUMOV,6119,KAZ,2:31.849,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,Heats,4,1,2,,464,LEEJungSu,7266,KOR,2:22.038,Q
