season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,FinalB,1,1,4,,918,JAPAN,7310,JPN,6:52.385,
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,FinalB,1,2,3,,914,GERMANY,7302,GER,6:53.326,
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,FinalB,1,3,2,,920,NETHERLANDS,7321,NED,6:54.835,
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,FinalB,1,4,1,,915,GREATBRITAIN,7320,GBR,7:27.522,
