race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,5,,147,KNEGTSjinkie,7352,NED,2:24.222,Q
0,2,4,,124,MaximeCHATAIGNIER,6106,FRA,2:24.235,Q
0,3,1,,167,RuslanZAKHAROV,6935,RUS,2:24.446,Q
0,4,3,,102,PierreBODA,7588,AUS,2:24.967,
0,5,2,,184,KyleUYEHARA,7453,USA,2:25.049,
0,PEN,6,,133,BYKANOVVladislav,6178,ISR,PEN,
1,1,1,,180,TravisJAYNER,6300,USA,2:30.387,Q
1,2,4,,129,PaulHERRMANN,6803,GER,2:30.564,Q
1,3,2,,153,BlakeSKJELLERUP,6549,NZL,2:30.879,Q
1,4,5,,152,KoenHAKKENBERG,7610,NED,2:31.889,ADV
1,5,6,,144,FedorANDREYEV,7745,KAZ,2:31.940,
1,PEN,3,,175,IevgenGUTENOV,7178,UKR,PEN,
