race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,36,RisaSHINOHARA,9573,JPN,2:27.920,Q
0,2,1,,56,TOPOLSKAGabriela,9411,POL,2:28.161,Q
0,3,5,,20,HollyHOYLAND,9521,GBR,2:28.957,
0,4,4,,74,DUBROVAUliana,9436,UKR,2:32.366,
0,5,2,,6,MaryiaTSIASELKINA,9219,BLR,2:32.848,
0,6,6,,70,SOPONKIJAye,9701,THA,2:33.215,
1,1,6,,45,KIMGeonHee,9188,KOR,2:23.944,Q
1,2,1,,79,STODDARDCorinne,9464,USA,2:24.584,Q
1,3,5,,28,ElisaCONFORTOLA,9396,ITA,2:24.762,q
1,4,3,,34,HarunaNAGAMORI,9401,JPN,2:24.886,
1,5,2,,61,MATVEEVAAnna,9416,RUS,2:26.770,
1,6,4,,18,AurelieLEVEQUE,9389,FRA,2:26.969,
1,7,7,,40,MalikaERMEK,9535,KAZ,2:33.301,
2,1,1,,68,RUSNAKOVAPetra,9297,SVK,2:22.739,Q
2,2,2,,58,YuliiaBERESNEVA,9415,RUS,2:23.083,Q
2,3,3,,23,SOMODIMaja,9684,HUN,2:23.532,q
2,4,5,,48,USATOVAAlina,9694,LAT,2:32.979,
2,5,4,,26,RYANAva,9686,IRL,2:33.047,
2,6,6,,69,LEECHINNAPHATVorravalan,9700,THA,notime,
2,PEN,7,,14,WANGYichao,9457,CHN,PEN,
3,1,1,,13,LIXuan,9003,CHN,2:25.259,Q
3,2,3,,8,BRUNELLEFlorence,9678,CAN,2:25.317,Q
3,3,2,,7,BOUDRIASMegan,9677,CAN,2:26.057,q
3,4,7,,12,HAOWeiying,9680,CHN,2:26.247,
3,5,5,,27,ChiaraBETTI,9532,ITA,2:26.351,
3,6,4,,19,OLLIVIERCloe,9682,FRA,2:27.351,
3,7,6,,1,SiyuWANG,9374,AUS,2:34.099,
4,1,4,,51,AnneFloorOTTER,9548,NED,2:27.048,Q
4,2,3,,9,CHAMBERLAND-DOSTIELea,9679,CAN,2:27.126,Q
4,3,1,,71,CHANGHui,9576,TPE,2:27.194,q
4,4,5,,47,AnnaJANSONE,9542,LAT,2:27.918,
4,5,2,,3,KatsiarynaCHYSTAYA,9484,BLR,2:30.512,
4,6,6,,65,PetraJASIC,9293,SRB,2:37.100,
5,1,3,,55,HannaSOKOLOWSKA,9554,POL,2:29.381,Q
5,2,1,,77,HaileyCHOI,9567,USA,2:29.505,Q
5,3,2,,21,ECKSTEINLisa,9488,GER,2:30.433,
5,4,6,,42,AsselTAISHMANOVA,9259,KAZ,2:34.399,
5,5,5,,66,TURUNENAlexia,9699,SUI,2:41.726,
5,PEN,4,,30,FILIPPIKatia,9688,ITA,PEN,
6,1,3,,46,KIMGilli,9693,KOR,2:25.949,Q
6,2,1,,16,TerezaPFEIFEROVA,9321,CZE,2:27.479,Q
6,3,4,,60,KRASNOKUTSKAIADaria,9696,RUS,2:28.742,q
6,4,5,,2,SCHEPERSNienke,9676,BEL,2:32.368,
6,5,2,,75,TetyanaZARVANSKA,9300,UKR,2:33.526,
6,6,6,,63,POKJingYingAlyssa,9697,SGP,2:34.144,
7,1,3,,44,KIMChanseo,9692,KOR,2:27.944,Q
7,2,1,,52,VELZEBOERXandra,9275,NED,2:28.093,Q
7,3,2,,67,FILIPOVALucia,9426,SVK,2:30.045,
7,4,4,,22,DOBRANFlora,9683,HUN,2:33.384,
7,5,5,,15,FAJKUSOVAMarketa,9681,CZE,2:36.477,
7,6,6,,64,DOSKOVICMia,9698,SRB,notime,
