race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,169,ShaolinSandorLIU,7928,HUN,44.915,Q
0,2,3,,180,SatoshiSAKASHITA,6183,JPN,45.706,Q
0,3,1,,220,TeeritVONGKOVIT,8448,THA,46.158,
0,DNF,2,,231,ValentynDANILOVSKYI,7895,UKR,DNF,
1,1,1,,132,CharleCOURNOYER,8063,CAN,41.736,Q
1,2,3,,150,JeremyMASSON,6173,FRA,42.347,Q
1,3,4,,209,DawidRZEMIENIECKI,7879,POL,43.964,q
1,4,2,,193,LEEHan-Bin,7444,KOR,1:20.688,
2,2,3,,204,BlakeSKJELLERUP,6549,NZL,42.748,Q
2,3,1,,116,MathiasVOSTE,7888,BEL,1:16.599,
3,1,2,,234,EduardoALVAREZ,7617,USA,43.027,Q
3,2,1,,174,AnthonyLOBELLO,8441,ITA,43.194,Q
3,3,4,,125,KirilPANDOV,6779,BUL,43.888,q
3,4,3,,120,AliaksandrANTANENKA,6850,BLR,44.443,
4,1,1,,237,J.R.CELSKI,7279,USA,41.688,Q
4,2,3,,185,NurbergenZHUMAGAZIYEV,7349,KAZ,42.728,Q
4,3,2,,157,SCHUBERTChristoph,7734,GER,44.086,q
4,4,4,,143,JonathanLOPEZ,7892,ESP,46.096,
5,1,3,,138,WUDajing,7729,CHN,41.663,Q
5,2,1,,171,BYKANOVVladislav,6178,ISR,42.626,Q
5,3,4,,205,AdamFILIPOWICZ,6156,POL,43.102,q
5,4,2,,170,LaveshKaramchandVAIDYA,8582,IND,1:00.506,
6,1,1,,192,PARKSeYeong,7750,KOR,42.453,Q
6,2,2,,196,SAULITISJekabs,7267,LAT,43.322,Q
6,3,4,,177,DavideVISCARDI,7440,ITA,43.499,q
6,4,3,,117,NihadBASIC,7889,BIH,46.505,
7,1,1,,136,YUJiyang,8435,CHN,41.857,Q
7,2,4,,155,RichardSHOEBRIDGE,7825,GBR,42.119,Q
7,3,2,,121,MaksimSIARHEYU,7771,BLR,43.259,q
7,4,3,,219,JoseCAVALLI,7756,SUI,43.873,
8,1,1,,162,RobertSEIFERT,6176,GER,42.295,Q
8,2,3,,165,BenceBERES,7438,HUN,42.379,Q
8,3,4,,114,ArmstrongLAZENBY,7968,AUS,43.589,q
8,4,2,,172,YonatonSpencerSUBIN,8579,ISR,48.778,
9,1,4,,202,NielsKERSTHOLT,7067,NED,42.962,Q
9,2,2,,221,BLACKBURNMackenzie,7434,TPE,43.002,Q
9,3,1,,163,LUIPanToBarton,7551,HKG,53.257,ADV
9,PEN,3,,111,JUNGHyunWoo(Andy),8575,AUS,PEN,
10,1,2,,215,VladimirGRIGOREV,7826,RUS,41.714,Q
10,2,1,,149,ThibautFAUCONNET,6785,FRA,42.518,Q
10,3,3,,197,RobertoPUKITIS,7785,LAT,42.885,q
10,4,4,,159,PaulHERRMANN,6803,GER,1:02.399,
11,1,2,,137,LIANGWenhao,7594,CHN,42.234,Q
11,2,1,,112,PierreBODA,7588,AUS,42.494,Q
11,3,3,,119,YauheniRYZHOU,7772,BLR,45.037,q
11,4,4,,126,KlaudioNASRI,8540,BUL,47.267,
12,1,3,,200,FreekvanderWART,7269,NED,42.702,Q
12,2,1,,188,ArturSULTANGALIYEV,6158,KAZ,42.838,Q
12,3,4,,223,MenderesEREN,8351,TUR,44.170,q
12,4,2,,140,PetrHARGAS,6171,CZE,44.237,
13,1,1,,217,SemenELISTRATOV,7293,RUS,42.041,Q
13,2,4,,233,JeffSIMON,7280,USA,42.209,Q
13,3,2,,211,EmilIMRE,7943,ROU,45.389,q
13,4,3,,123,DanielZASTRUGOV,7915,BUL,46.706,
14,1,3,,214,VictorAN,8344,RUS,41.832,Q
14,2,1,,179,YuzoTAKAMIDO,7158,JPN,42.390,Q
14,3,2,,227,SerhiyLIFYRENKO,6826,UKR,42.949,q
15,1,3,,191,LEEHo-Suk,6856,KOR,43.074,Q
15,2,2,,187,AydarBEKZHANOV,7623,KAZ,43.147,Q
15,3,1,,224,SelimTANRIKULU,7760,TUR,44.207,q
15,4,4,,141,LasseWILMS,8340,DEN,44.926,
16,1,1,,198,BREEUWSMADaan,7218,NED,42.062,Q
16,2,2,,151,PaulSTANLEY,7054,GBR,42.152,Q
16,3,3,,206,SebastianKLOSINSKI,7748,POL,43.167,q
16,4,4,,118,EdinBRANKOVIC,7256,BIH,44.443,
17,1,3,,166,ViktorKNOCH,6177,HUN,42.648,Q
17,2,2,,139,VojtechLOUDIN,7597,CZE,44.028,Q
17,3,4,,183,YoshiakiOGURO,7743,JPN,44.061,q
17,4,1,,222,NecmettinBerkYETISKEN,8352,TUR,45.182,
18,1,3,,147,LEPAPESebastien,7554,FRA,42.569,Q
18,2,4,,154,JonELEY,6592,GBR,42.641,Q
18,3,2,,142,AlvaroPENA,7791,ESP,45.391,
18,4,1,,218,LucasNG,8067,SGP,46.461,
19,1,1,,128,OlivierJEAN,6756,CAN,41.737,Q
19,2,3,,173,CONFORTOLAYuri,6561,ITA,42.494,Q
19,3,2,,229,OleksiyKOSHELENKO,7121,UKR,43.135,q
19,4,4,,210,IstvanGALORAVECZ,7753,ROU,45.128,
