season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,1,2,1,,17,CHENGXiaoLei,7094,CHN,2:24.577,Q
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,1,3,6,,69,Hyo-JungKIM,6921,USA,2:25.003,
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,1,4,3,,67,NinaEVTEEVA,6511,RUS,2:25.236,
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,1,5,4,,55,LiesbethMAUASAM,6444,NED,2:25.836,
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,1,6,5,,38,MartaCAPURSO,6328,ITA,2:26.171,
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,2,1,4,,52,JINSun-Yu,6108,KOR,2:23.669,Q
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,2,2,3,,14,YANGAYang,6649,CHN,2:24.725,Q
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,2,3,5,,9,AmandaOVERLAND,7079,CAN,2:24.796,
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,2,4,6,,42,MaraZINI,6326,ITA,2:27.260,
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,2,DQ,1,,65,TatianaBORODULINA,7483,RUS,DQ,
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,2,DQ,2,,19,StephanieBOUVIER,6709,FRA,DQ,
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,3,1,2,,4,EvgeniaRADANOVA,6775,BUL,2:24.558,Q
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,3,2,1,,18,ZHUMiLei,6576,CHN,2:24.611,Q
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,3,3,5,,70,AllisonBAVER,6533,USA,2:24.877,
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,3,4,4,,45,MikaOZAWA,6318,JPN,2:25.904,
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,3,5,6,,22,Min-KyungCHOI,6965,FRA,2:26.135,
2005-2006,"2005 World Cup 2, Korea",1500M,w,SemiFinals,3,6,3,,51,KANGYun-Mi,6830,KOR,2:46.772,
