season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,1,1,2,,203,AlexanderMERRIMAN,6160,AUS,43.202,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,1,2,3,,206,AndrePULEC,6054,AUT,43.425,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,1,3,1,,242,RobertoSERRA,6463,ITA,43.653,q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,1,4,4,,213,VitaliBAZYLENKO,7042,BLR,44.786,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,2,1,3,,234,JonELEY,6592,GBR,42.992,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,2,2,4,,215,OlivierJEAN,6756,CAN,43.105,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,2,3,2,,265,EvgeniiKOZULIN,7272,RUS,43.317,q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,2,4,1,,226,VojtechLOUDIN,7597,CZE,46.721,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,3,1,4,,254,KIMByeongJun,7287,KOR,43.741,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,3,2,3,,271,OleksiyKOSHELENKO,7121,UKR,45.104,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,3,3,1,,247,AndreySMETANIN,6459,KAZ,46.579,ADV,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,3,DQ,2,,257,NielsKERSTHOLT,7067,NED,DQ,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,4,1,4,,214,HAMELINCharles,6610,CAN,42.175,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,4,3,1,,243,SatoruTERAO,6320,JPN,42.488,q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,4,4,3,,202,LachlanHAY,6845,AUS,44.491,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,5,1,1,,219,LIYe,6655,CHN,43.269,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,5,2,2,,277,AnthonyLOBELLO,6958,USA,43.455,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,5,3,3,,249,AslanDAUMOV,6119,KAZ,50.000,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,5,DQ,4,,263,ZsoltIstvanPATAKI,6818,ROU,DQ,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,6,1,1,,276,JordanMALONE,6201,USA,42.954,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,6,2,4,,261,ZbigniewBRODKA,6096,POL,44.134,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,6,3,2,,211,FelipedeSOUZA,6114,BRA,51.852,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,6,4,3,,235,OliverHORSEPOOL,6276,GBR,1:03.131,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,7,1,4,,241,NicolaRODIGARI,6332,ITA,43.361,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,7,2,2,,244,JunjiITO,6579,JPN,43.552,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,7,3,1,,228,MaximeCHATAIGNIER,6106,FRA,43.687,q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,7,4,3,,281,CHENGEricI,6937,TPE,45.194,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,8,1,3,,221,LIUXiaoLiang,6233,CHN,43.447,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,8,2,4,,262,RomanIZBICKI,6209,POL,44.919,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,8,3,1,,269,TomasGRESCHNER,6633,SVK,44.982,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,8,4,2,,272,SerhiyLIFYRENKO,6826,UKR,44.989,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,9,1,2,,220,HUZe,6926,CHN,43.509,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,9,2,1,,266,RuslanZAKHAROV,6935,RUS,44.169,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,9,3,3,,256,SAULITISJekabs,7267,LAT,44.286,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,9,4,4,,230,SebastianPRAUS,6364,GER,44.499,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,10,1,4,,237,ViktorKNOCH,6177,HUN,43.869,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,10,2,1,,208,PieterGYSEL,6425,BEL,43.913,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,10,3,3,,258,BREEUWSMADaan,7218,NED,45.031,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,10,4,2,,227,ThibautFAUCONNET,6785,FRA,1:10.939,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,11,1,2,,207,WimdeDEYNE,6699,BEL,43.007,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,11,2,3,,250,SONGKyung-Taek,6574,KOR,43.008,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,11,3,4,,225,PetrHARGAS,6171,CZE,44.660,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,11,4,1,,282,TSAIPing-Yuan,6583,TPE,46.041,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,12,1,1,,239,CONFORTOLAYuri,6561,ITA,43.498,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,12,2,3,,255,HaraldsSILOVS,6458,LAT,43.592,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,12,3,2,,210,KirilPANDOV,6779,BUL,43.872,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,12,4,4,,268,MatusUZAK,6510,SVK,45.985,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,13,1,3,,216,Francois-LouisTREMBLAY,6704,CAN,42.555,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,13,2,2,,229,TysonHEUNG,6240,GER,43.099,Q,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,13,3,4,,212,SiarheiYAKUSHKOU,6923,BLR,44.889,,
2006-2007,"2007 ISU World Championships, Italy",500M,m,Preliminaries,13,4,1,,267,MiodragPOPOVIC,6244,SRB,49.222,,
