race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,223,JeffSIMON,7280,USA,43.011,Q
0,2,1,,190,LEESeung-Jae,6621,KOR,43.140,Q
0,3,4,,206,DariuszKULESZA,6817,POL,43.935,q
0,4,3,,157,PeterDARAZS,6465,HUN,50.392,
1,1,1,,220,ApoloAntonOHNO,6497,USA,42.756,Q
1,2,2,,212,EvgeniiKOZULIN,7272,RUS,42.810,Q
1,3,3,,115,KirilPANDOV,6779,BUL,43.388,q
1,4,4,,123,BLACKBURNMackenzie,7434,TPE,43.777,
2,2,3,,114,AssenPANDOV,6778,BUL,43.172,Q
2,3,2,,143,PaulHERRMANN,6803,GER,43.651,q
2,4,4,,218,OleksiyKOSHELENKO,7121,UKR,43.937,
3,1,1,,222,SimonCHO,7188,USA,42.581,Q
3,2,2,,111,PieterGYSEL,6425,BEL,42.683,Q
3,3,3,,168,CONFORTOLAYuri,6561,ITA,42.811,q
3,4,4,,204,BlakeSKJELLERUP,6549,NZL,44.021,
4,1,2,,178,TakahiroFUJIMOTO,6277,JPN,43.069,Q
4,2,1,,131,LIANGWenhao,7594,CHN,43.211,Q
4,3,3,,138,JeremyMASSON,6173,FRA,43.869,q
4,4,4,,226,MilosVIGAS,6132,SVK,44.291,
5,1,4,,118,OlivierJEAN,6756,CAN,42.718,Q
5,2,2,,160,ViktorKNOCH,6177,HUN,42.834,Q
5,3,1,,149,JonELEY,6592,GBR,42.881,q
5,4,3,,181,AydarBEKZHANOV,7623,KAZ,43.210,
6,1,1,,120,Francois-LouisTREMBLAY,6704,CAN,42.318,Q
6,2,2,,179,SatoruTERAO,6320,JPN,42.974,Q
6,3,3,,200,FreekvanderWART,7269,NED,43.098,q
6,4,4,,108,AliaksandrANTANENKA,6850,BLR,45.922,
7,1,1,,171,NicolaRODIGARI,6332,ITA,43.419,Q
7,2,2,,159,GaborGALAMBOS,6010,HUN,43.483,Q
7,3,4,,203,MarkJACKSON,6941,NZL,44.144,q
7,4,3,,109,SiarheiYAKUSHKOU,6923,BLR,44.964,
8,1,1,,186,SUNGSi-Bak,6811,KOR,42.967,Q
8,2,2,,198,NielsKERSTHOLT,7067,NED,43.542,Q
8,3,3,,146,RobertSEIFERT,6176,GER,43.859,q
8,4,4,,217,IevgenGUTENOV,7178,UKR,44.111,
9,1,1,,209,BartoszKONOPKO,7169,POL,43.148,Q
9,2,2,,197,KNEGTSjinkie,7352,NED,43.290,Q
9,3,4,,180,ArturSULTANGALIYEV,6158,KAZ,43.622,q
9,4,3,,135,VojtechLOUDIN,7597,CZE,43.995,
10,1,1,,124,HANJialiang,6168,CHN,42.475,Q
10,2,2,,152,PaulSTANLEY,7054,GBR,42.686,Q
10,3,3,,210,SergeyPRANKEVICH,7048,RUS,42.869,q
10,4,4,,216,DmytroPOLTAVETS,7221,UKR,45.581,
11,1,1,,172,RobertoSERRA,6463,ITA,43.393,Q
11,2,2,,141,LEPAPESebastien,7554,FRA,43.997,Q
11,3,3,,192,SAULITISJekabs,7267,LAT,45.015,
11,4,4,,136,OndrejSUCHY,7131,CZE,45.236,
12,1,1,,175,SatoshiSAKASHITA,6183,JPN,43.428,Q
12,2,2,,144,TysonHEUNG,6240,GER,43.487,Q
12,3,3,,106,AndrePULEC,6054,AUT,44.133,q
12,4,4,,116,AsenYORDANOV,6851,BUL,45.218,
13,1,1,,132,WANGHongYang,6084,CHN,43.242,Q
13,2,2,,213,SemenELISTRATOV,7293,RUS,43.440,Q
13,3,3,,208,AdamFILIPOWICZ,6156,POL,43.815,q
13,4,4,,112,EdinBRANKOVIC,7256,BIH,46.412,
14,1,2,,137,ThibautFAUCONNET,6785,FRA,42.955,Q
14,2,1,,191,HaraldsSILOVS,6458,LAT,43.129,Q
14,3,3,,151,PaulWORTH,6802,GBR,43.466,q
14,4,4,,165,BYKANOVVladislav,6178,ISR,45.184,
