season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",3000mRelay,w,FinalB,1,1,1,,201,GERMANY,7313,GER,4:16.562,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",3000mRelay,w,FinalB,1,2,3,,203,HUNGARY,7323,HUN,4:18.636,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",3000mRelay,w,FinalB,1,3,4,,198,BULGARIA,7335,BUL,4:21.341,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",3000mRelay,w,FinalB,1,4,2,,202,GREATBRITAIN,7331,GBR,4:22.268,
