race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,,MINRyoung,6619,KOR,2:21.860,
0,2,3,,,NicolaFRANCESCHINA,6331,ITA,2:21.958,
0,3,2,,,TobiasRETSCHKE,6636,GER,2:22.094,
0,4,5,,,BrunoLOSCOS,6643,FRA,2:22.359,
0,5,1,,,DENBRAVEROtto,7074,NED,2:23.426,
1,1,2,,,ApoloAntonOHNO,6497,USA,2:29.502,
1,2,3,,,EricBEDARD,6703,CAN,2:29.644,
1,3,5,,,FabioCARTA,6001,ITA,2:29.712,
1,4,4,,,NickyGOOCH,6640,GBR,2:29.781,
1,5,1,,,PieterGYSEL,6425,BEL,2:30.073,
2,1,3,,,NicolaRODIGARI,6332,ITA,2:17.153,
2,2,2,,,LIJiajun,7095,CHN,2:17.330,
2,3,5,,,JonathanGUILMETTE,6702,CAN,2:17.490,
2,4,4,,,TakafumiNISHITANI,6323,JPN,2:19.764,
2,5,1,,,MarkJACKSON,6941,NZL,2:23.807,
3,2,4,,,MarcGAGNON,6701,CAN,2:24.391,
3,3,5,,,ANYulong,6656,CHN,2:24.489,
3,4,1,,,MartinJOHANSSON,6509,SWE,2:24.620,
3,5,3,,,LeonFLACK,6641,GBR,2:26.212,
4,1,2,,,LEESeung-Jae,6621,KOR,2:23.578,
4,2,3,,,CeesJUFFERMANS,6072,NED,2:24.277,
4,3,4,,,MatusUZAK,6510,SVK,2:24.443,
4,4,5,,,ArianNACHBAR,6637,GER,2:24.963,
4,5,1,,,StevenBRADBURY,6430,AUS,3:05.531,
5,1,3,,,RustySMITH,6496,USA,2:29.264,
5,2,5,,,FENGKai,6058,CHN,2:29.333,
5,3,1,,,SatoruTERAO,6320,JPN,2:29.409,
5,4,4,,,DaveVERSTEEG,6540,NED,2:29.903,
5,5,2,,,TomIVESON,6898,GBR,2:59.039,
