race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,5,,2,PARKSeYeong,7750,KOR,2:25.715,QA,
0,2,2,,16,JackWHELBOURNE,7437,GBR,2:26.027,QA,
0,3,4,,30,NIKISHADenis,8396,KAZ,2:26.119,QB,
0,4,3,,48,ShaoangLIU,8564,HUN,2:37.133,ADA,
0,5,1,,160,YOSHINAGAKazuki,8745,JPN,2:41.657,ADB,
0,6,7,,3,WUDajing,7729,CHN,2:46.267,,
0,7,6,,13,RobertoPUKITIS,7785,LAT,2:51.621,,
1,2,2,,6,ShaolinSandorLIU,7928,HUN,2:21.544,QA,
1,3,4,,22,John-HenryKRUEGER,7763,USA,2:21.626,QB,
1,4,6,,11,SEOYiRa,7940,KOR,2:21.759,QB,
1,5,5,,64,BYKANOVVladislav,6178,ISR,2:21.808,,
1,6,7,,20,FreekvanderWART,7269,NED,2:21.971,,
1,7,3,,14,ViktorKNOCH,6177,HUN,2:22.791,,
2,1,5,,19,SamuelGIRARD,8600,CAN,2:16.511,QA,
2,2,1,,4,HAMELINCharles,6610,CAN,2:16.567,QA,
2,3,3,,45,KWAKYoon-Gy,6120,KOR,2:16.663,QB,
2,4,4,,18,LEPAPESebastien,7554,FRA,2:17.282,QB,
2,5,7,,102,JensALMEY,8595,BEL,2:17.547,,
2,6,6,,67,DavideVISCARDI,7440,ITA,2:19.223,,
2,7,2,,115,ZacharyBIGGS,8635,NZL,2:19.702,,
