race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,5,ShaoangLIU,8564,HUN,2:19.619,QA,
0,2,5,,27,ViktorKNOCH,6177,HUN,2:19.719,QA,
0,3,7,,144,VictorAN,8344,RUS,2:19.844,QB,
0,4,1,,83,SHULGINOVAlexander,8752,RUS,2:20.044,QB,
0,5,3,,22,JensALMEY,8595,BEL,2:20.523,,
0,6,6,,40,VincentJEANNE,7890,FRA,2:21.658,,
0,7,4,,162,FiratYARDIMCI,8520,TUR,2:22.066,,
1,1,3,,3,ShaolinSandorLIU,7928,HUN,2:19.138,QA,
1,3,1,,182,BartoszKONOPKO,7169,POL,2:20.075,QB,
1,4,2,,65,ThibautFAUCONNET,6785,FRA,2:20.400,QB,
1,5,5,,80,JoshuaCHEETHAM,7925,GBR,2:20.912,,
1,6,8,,205,NEMIRONikita,9212,UKR,2:23.275,,
1,7,4,,84,CASSINELLIAndrea,7741,ITA,2:23.279,,
1,8,7,,81,TREACYFarrell,8392,GBR,notime,,
2,1,1,,62,KNEGTSjinkie,7352,NED,2:22.731,QA,
2,2,7,,15,BYKANOVVladislav,6178,ISR,2:23.207,QA,
2,3,4,,179,HOOGERWERFDylan,8497,NED,2:23.343,QB,
2,4,6,,43,DOTTITommaso,7604,ITA,2:23.443,QB,
2,5,3,,14,LEPAPESebastien,7554,FRA,2:23.606,,
2,6,2,,39,EdinBRANKOVIC,7256,BIH,2:25.616,,
2,7,5,,86,BREEUWSMADaan,7218,NED,2:25.704,,
