season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,1,1,4,,96,WimdeDEYNE,6699,BEL,1:33.457,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,1,2,3,,152,ClaudioRINALDI,7261,ITA,1:34.327,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,1,3,1,,101,AssenPANDOV,6778,BUL,1:34.664,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,1,4,2,,191,KarlLINDQVIST,7182,SWE,1:36.011,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,2,1,2,,141,ViktorKNOCH,6177,HUN,1:34.032,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,2,2,3,,134,AnthonyDOUGLAS,6301,GBR,1:34.148,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,2,3,4,,186,MilosVIGAS,6132,SVK,1:34.179,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,2,4,5,,108,BorenZUNAC,6170,CRO,1:36.995,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,2,DNS,1,,176,SemenELISTRATOV,7293,RUS,DNS,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,3,1,4,,156,HaraldsSILOVS,6458,LAT,1:31.414,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,3,2,5,,162,BREEUWSMADaan,7218,NED,1:32.258,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,3,3,1,,109,JakovDOLINIC,6309,CRO,1:34.505,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,3,4,3,,94,SiarheiYAKUSHKOU,6923,BLR,1:34.607,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,3,DQ,2,,146,BYKANOVVladislav,6178,ISR,DQ,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,4,1,2,,178,RuslanZAKHAROV,6935,RUS,1:29.528,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,4,2,1,,193,DmytroPOLTAVETS,7221,UKR,1:31.032,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,4,3,4,,139,PeterDARAZS,6465,HUN,1:54.493,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,4,DQ,3,,102,KirilPANDOV,6779,BUL,DQ,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,5,1,3,,164,KNEGTSjinkie,7352,NED,1:29.800,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,5,2,4,,124,PaulHERRMANN,6803,GER,1:30.316,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,5,3,2,,112,OndrejSUCHY,7131,CZE,1:31.573,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,5,DQ,1,,140,GaborGALAMBOS,6010,HUN,DQ,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,6,1,2,,163,NielsKERSTHOLT,7067,NED,1:29.706,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,6,2,5,,180,ViacheslavKURGINIAN,6934,RUS,1:30.227,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,6,3,1,,172,DariuszKULESZA,6817,POL,1:30.234,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,6,4,3,,158,JanisPIUSS,7179,LAT,1:33.893,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,6,5,4,,147,AlexanderSELEZNOV,6204,ISR,1:35.805,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,7,2,4,,118,LEPAPESebastien,7554,FRA,1:30.854,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,7,3,1,,132,JonELEY,6592,GBR,1:31.282,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,7,4,3,,187,PeterJELEN,7077,SVK,1:31.358,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,7,5,2,,160,PauliusGLUSINAS,7167,LTU,1:36.532,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,8,1,3,,150,CONFORTOLAYuri,6561,ITA,1:31.325,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,8,2,2,,125,RobertBECKER,7258,GER,1:31.694,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,8,3,1,,90,AndrePULEC,6054,AUT,2:01.299,ADV,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,8,DQ,4,,171,BartoszKONOPKO,7169,POL,DQ,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,9,1,2,,115,ThibautFAUCONNET,6785,FRA,1:30.821,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,9,2,3,,157,SAULITISJekabs,7267,LAT,1:30.962,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,9,3,1,,194,OleksiyKOSHELENKO,7121,UKR,1:31.160,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,9,4,4,,93,AliaksandrANTANENKA,6850,BLR,1:31.417,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,10,1,4,,123,SebastianPRAUS,6364,GER,1:31.264,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,10,2,1,,133,TomIVESON,6898,GBR,1:31.330,Q,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,10,3,2,,113,VojtechLOUDIN,7597,CZE,1:31.376,,
2008-2009,"2009 ISU European Championships, Italy",1000M,m,Heats,10,4,3,,197,EdinBRANKOVIC,7256,BIH,1:31.939,,
