season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,1,1,1,,92,KatherineREUTTER-ADAMEK,7255,USA,44.585,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,1,2,2,,73,LiesbethMAUASAM,6444,NED,44.907,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,1,3,4,,31,AikaKLEIN,6359,GER,46.477,ADV
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,1,DQ,3,,88,EkaterinaBELOVA,6190,RUS,DQ,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,2,1,1,,13,JessicaGREGG,6141,CAN,44.569,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,2,2,3,,38,SarahLINDSAY,6056,GBR,1:03.214,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,2,3,4,,79,PatrycjaMALISZEWSKA,6154,POL,1:07.197,ADV
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,2,DQ,2,,10,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,DQ,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,3,1,2,,16,KalynaROBERGE,6284,CAN,44.599,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,3,2,1,,67,PARKSeung-Hi,7164,KOR,44.617,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,3,3,4,,12,EvgeniaRADANOVA,6775,BUL,44.952,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,3,4,3,,34,SusanneRUDOLPH,6362,GER,45.186,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,4,1,3,,14,MarianneST-GELAIS,7216,CAN,44.213,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,4,2,1,,27,ZHAONannan,7150,CHN,44.221,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,4,3,2,,43,WANGXinyue,7340,HKG,44.966,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,4,DQ,4,,56,AyukoITO,6791,JPN,DQ,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,5,2,3,,50,AriannaFONTANA,6227,ITA,43.891,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,5,3,2,,59,BibaSAKURAI,7240,JPN,46.333,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,5,4,4,,87,ValeriyaREZNIK,6573,RUS,46.383,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,6,1,1,,24,LIUQiuhong,6286,CHN,43.569,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,6,2,2,,1,TatianaBORODULINA,6684,AUS,44.666,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,6,3,4,,66,CHOHa-Ri,7028,KOR,44.679,q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,6,4,3,,39,CHRISTIEElise,7135,GBR,45.949,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,7,1,2,,72,AnnitavanDOORN,6440,NED,44.638,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,7,2,4,,44,ErikaHUSZAR,6373,HUN,44.703,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,7,3,3,,30,PIERRONVeronique,6196,FRA,44.803,q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,Heats,7,DQ,1,,68,LEEEunByul,7421,KOR,DQ,
