race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,2,3,,11,vanKERKHOFYara,7422,NED,1:31.901,Q,
0,3,5,,84,VeraTRYBUL,9161,BLR,1:32.722,,
0,4,4,,47,TatianaBORODULINA,7483,RUS,1:32.888,,
0,5,1,,112,SelmaPOUTSMA,9004,FRA,1:32.902,,
1,1,5,,50,PROSVIRNOVASofia,8509,RUS,1:31.883,Q,
1,2,4,,26,DESMETHanne,8699,BEL,1:32.196,Q,
1,3,2,,23,PetraJASZAPATI,8611,HUN,1:32.609,ADV,
1,4,3,,86,RanyaEZZI,6840,SWE,1:32.877,,
1,PEN,1,,22,PIERRONVeronique,6196,FRA,PEN,,
2,1,2,,17,LuciaPERETTI,7160,ITA,1:31.562,Q,
2,2,4,,10,CharlotteGILMARTIN,7136,GBR,1:31.674,Q,
2,3,1,,121,AgneSEREIKAITE,7708,LTU,1:31.914,q,
2,4,3,,54,WALTERBianca,7232,GER,1:32.667,,
2,5,5,,32,AlicaPORUBSKA,8514,SVK,1:32.714,,
3,1,3,,60,KONSTANTINOVAEkaterina,8510,RUS,1:30.963,Q,
3,2,1,,69,AndreaKESZLER,7147,HUN,1:31.049,Q,
3,3,5,,61,MALISZEWSKANatalia,8437,POL,1:31.253,q,
3,4,2,,51,deVRIESRianne,8333,NED,1:31.307,,
3,5,4,,12,SEJPALOVA-HRUZOVAMichaela,8553,CZE,1:31.704,,
