season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2000-2001,2001 World Cup - Graz,1500M,w,Heats,1,1,1,,,SUNDandan,6653,CHN,2:37.213,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,1,2,3,,,CarolineHALLISEY,6529,USA,2:37.282,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,1,3,4,,,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,2:37.351,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,1,4,5,,,ChristineBOUDRIAS,7061,CAN,2:37.435,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,1,5,2,,,TSOICordiaPoYee,6677,HKG,3:03.752,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,2,1,5,,,Marie-EveDROLET,6059,CAN,2:41.947,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,2,2,6,,,WANGChunlu,6648,CHN,2:42.004,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,2,3,1,,,MaraZINI,6326,ITA,2:42.213,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,2,4,2,,,StephanieBOUVIER,6709,FRA,2:42.688,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,2,5,3,,,SarahLINDSAY,6056,GBR,2:42.783,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,3,1,5,,,KatiaZINI,6076,ITA,2:39.749,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,3,2,1,,,JulieGOSKOWICZ,6939,USA,2:40.912,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,3,3,4,,,AnoukWIEGERS,6536,NED,2:44.408,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,3,4,2,,,RojaSUPANZ,6476,AUT,3:15.289,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,3,DQ,3,,,AnnaKRASTEVA,6773,BUL,DQ,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,4,1,4,,,YANGsYang,6651,CHN,2:39.701,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,4,2,5,,,SarahLANG,6527,USA,2:40.638,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,4,3,2,,,JoannaWILLIAMS,6639,GBR,2:41.811,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,4,4,3,,,SilviaSTEINER,6357,AUT,2:44.565,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,4,5,1,,,SasaTODOROVIC,6679,CRO,3:00.382,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,5,2,2,,,AlannaKRAUS,6659,CAN,2:38.601,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,5,3,6,,,MartaCAPURSO,6328,ITA,2:38.641,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,5,4,5,,,MaureendeLANGE,6535,NED,2:38.782,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,5,5,3,,,KatharinaKERN,6666,AUT,2:50.430,
2000-2001,2001 World Cup - Graz,1500M,w,Heats,5,6,4,,,RENChristy,6358,HKG,3:01.884,
