season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,m,Quarterfinals,1,1,3,,52,VictorAN,8344,RUS,42.314,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,m,Quarterfinals,1,2,1,,45,NielsKERSTHOLT,7067,NED,42.345,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,m,Quarterfinals,1,3,2,,15,ThibautFAUCONNET,6785,FRA,42.484,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,m,Quarterfinals,1,4,4,,24,JonasKAUFMANN-LUDWIG,7732,GER,42.766,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,m,Quarterfinals,2,1,4,,41,KNEGTSjinkie,7352,NED,43.500,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,m,Quarterfinals,2,2,2,,25,PaulHERRMANN,6803,GER,43.838,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,m,Quarterfinals,2,3,1,,29,ViktorKNOCH,6177,HUN,1:01.822,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,m,Quarterfinals,2,4,3,,16,MaximeCHATAIGNIER,6106,FRA,1:06.766,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,m,Quarterfinals,3,1,1,,55,VladimirGRIGOREV,7826,RUS,41.687,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,m,Quarterfinals,3,2,4,,31,ShaolinSandorLIU,7928,HUN,42.002,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,m,Quarterfinals,3,PEN,3,,20,PaulSTANLEY,7054,GBR,PEN,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,m,Quarterfinals,4,1,2,,53,SemenELISTRATOV,7293,RUS,42.629,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,m,Quarterfinals,4,2,1,,49,BartoszKONOPKO,7169,POL,42.637,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,m,Quarterfinals,4,3,3,,23,JonELEY,6592,GBR,42.806,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,m,Quarterfinals,4,4,4,,36,DOTTITommaso,7604,ITA,43.124,,
