race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,6,ShaolinSandorLIU,7928,HUN,2:19.759,QA,
0,2,5,,16,JackWHELBOURNE,7437,GBR,2:19.823,QA,
0,3,2,,80,VincentJEANNE,7890,FRA,2:19.927,QB,
0,4,4,,102,JensALMEY,8595,BEL,2:20.059,QB,
0,5,3,,37,MaksimSIARHEYU,7771,BLR,2:21.338,,
0,6,6,,139,FabriceDUFBERGSUH,8642,SWE,2:21.654,,
0,7,7,,175,HANDEIVolodymyr,8525,UKR,2:28.840,,
1,1,3,,20,FreekvanderWART,7269,NED,2:19.580,QA,
1,2,4,,48,ShaoangLIU,8564,HUN,2:19.771,QA,
1,3,1,,1,KNEGTSjinkie,7352,NED,2:20.230,QB,
1,4,2,,12,BREEUWSMADaan,7218,NED,2:20.331,QB,
1,5,6,,153,ANIKEJRafal,8749,POL,2:20.562,,
1,6,5,,145,KlaudioNASRI,8540,BUL,2:21.814,,
1,7,7,,119,YauheniRYZHOU,7772,BLR,2:22.064,,
2,2,5,,18,LEPAPESebastien,7554,FRA,2:21.005,QA,
2,3,4,,69,SCHUBERTChristoph,7734,GER,2:21.274,QB,
2,4,7,,171,BartoszKONOPKO,7169,POL,2:24.814,QB,
2,5,1,,14,ViktorKNOCH,6177,HUN,2:44.434,ADA,
2,6,2,,111,MenderesEREN,8351,TUR,2:55.631,,
2,PEN,6,,131,ArtemKOZLOV,8638,RUS,PEN,,
