race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,10,ShaolinSandorLIU,7928,HUN,41.675,Q
0,2,2,,31,GOEMINNEGert-Jan,8707,BEL,43.177,Q
0,3,5,,184,ARADHYAAkash,7739,IND,43.280,
0,4,4,,115,DavutTAHTACI,8647,TUR,43.962,
0,5,3,,193,AriffRasydanMOHAMADFADZLI,8632,MAS,46.349,
1,1,4,,16,RENZiwei,8601,CHN,40.827,Q
1,2,3,,183,CsabaBURJAN,7738,HUN,41.361,Q
1,3,2,,164,JasonCLAGUE,8636,NZL,44.029,
1,PEN,1,,166,NicolasLABORDE,9096,COL,PEN,
2,1,3,,13,J.R.CELSKI,7279,USA,40.869,Q
2,2,4,,5,ShaoangLIU,8564,HUN,40.899,Q
2,3,5,,77,NicolaRODIGARI,6332,ITA,42.683,
2,4,1,,161,NEMIROVladyslav,8719,UKR,45.154,
2,5,2,,208,TriphopTHONGNGAM,9328,THA,notime,
3,1,5,,3,SamuelGIRARD,8600,CAN,41.403,Q
3,2,4,,24,CASSINELLIAndrea,7741,ITA,41.841,Q
3,3,1,,129,FabriceDUFBERGSUH,8642,SWE,42.136,
3,4,2,,141,NEMIRONikita,9212,UKR,43.143,
3,PEN,3,,186,SatoshiSAKASHITA,6183,JPN,PEN,
4,1,4,,76,AZHGALIYEVAbzal,7685,KAZ,41.042,Q
4,2,1,,135,FERCOQQuentin,8605,FRA,41.201,Q
4,3,3,,197,AdamTIMAR,8637,ROU,44.168,
4,4,5,,54,LucasNG,8067,SGP,44.257,
4,5,2,,148,LIUHeinrich,9082,AUT,46.733,
5,1,1,,17,BREEUWSMADaan,7218,NED,41.922,Q
5,2,2,,116,PaulBEAUCHAMP,8560,FRA,41.997,Q
5,3,3,,202,FiratYARDIMCI,8520,TUR,42.561,
5,4,4,,28,MaksimSIARHEYU,7771,BLR,43.189,
6,1,2,,23,RobertsZVEJNIEKS,8490,LAT,41.917,Q
6,2,3,,30,JUNGHyunWoo(Andy),8575,AUS,41.992,Q
6,3,4,,33,JacobJANSSON,8589,SWE,43.307,
6,4,1,,43,SebastianCANO,9201,COL,43.584,
7,1,2,,19,WATANABEKeita,7605,JPN,42.193,Q
7,1,5,,188,KWAKYoon-Gy,6120,KOR,42.193,Q
7,3,4,,45,ANDERMANNDominic,8078,AUT,43.425,
7,4,3,,149,TsvetanTSANKOV,7431,BUL,43.637,
7,5,1,,75,AYRAPETYANDenis,8098,RUS,notime,
8,2,5,,123,PETREWard,8708,BEL,43.894,Q
8,3,4,,48,TREACYFarrell,8392,GBR,1:08.766,
8,DNF,2,,165,TSANGKeiWingKelvin,7735,HKG,DNF,
8,PEN,1,,38,SCHUBERTChristoph,7734,GER,PEN,
9,1,4,,21,NIKISHADenis,8396,KAZ,42.092,Q
9,2,1,,132,JackBURROWS,9101,GBR,42.359,Q
9,3,5,,195,TomassBAKEVICS,8489,LAT,43.727,
9,4,2,,50,GEORGIEVDimitar,8541,BUL,43.877,
9,5,3,,85,YauheniRYZHOU,7772,BLR,52.104,
10,1,4,,64,DIONPascal,8999,CAN,41.424,Q
10,2,5,,18,HOOGERWERFDylan,8497,NED,41.482,Q
10,3,2,,96,DavideVISCARDI,7440,ITA,42.055,
10,4,3,,180,DESMETStijn,8706,BEL,42.764,
10,PEN,1,,171,GermanAndresTIRADOOVIEDO,9311,COL,PEN,
11,1,2,,20,RyosukeSAKAZUME,7542,JPN,41.378,Q
11,2,4,,124,BartoszKONOPKO,7169,POL,41.905,Q
11,3,1,,46,ZacharyBIGGS,8635,NZL,42.950,
11,4,3,,147,ANDERMANNNico,8720,AUT,43.115,
12,1,3,,189,LIMHyoJun,9324,KOR,41.022,Q
12,2,5,,12,SemenELISTRATOV,7293,RUS,41.424,Q
12,3,2,,35,PierreBODA,7588,AUS,41.705,
12,4,4,,93,ZHAXYBAYEVMersaid,8623,KAZ,42.229,
12,5,1,,163,EmilIMRE,7943,ROU,44.453,
13,1,3,,2,KNEGTSjinkie,7352,NED,41.472,Q
13,2,5,,66,SHIJingnan,7728,CHN,41.751,Q
13,3,2,,36,RyanMcANUFF,9197,IRL,42.853,
13,4,1,,94,KeithCARROLL,8449,USA,55.676,ADV
13,PEN,4,,138,BLUNDENKeanu,8593,AUS,PEN,
14,1,2,,7,VictorAN,8344,RUS,41.758,Q
14,2,4,,22,BYKANOVVladislav,6178,ISR,41.807,Q
14,3,1,,177,HANDEIOleh,9073,UKR,42.285,
14,4,5,,47,SUJun-Peng,8643,TPE,43.204,
14,5,3,,211,SteavanusWIHARDJA,9332,INA,45.575,
15,1,2,,187,KIMDoKyoum,8398,KOR,40.976,Q
15,2,1,,204,RobertoPUKITIS,7785,LAT,41.184,Q
15,3,4,,87,ThomasInsukHONG,8084,USA,41.218,q
15,4,5,,150,SeanMcANUFF,9198,IRL,44.014,
15,5,3,,212,HazimSHAHRUM,9272,MAS,46.248,
16,1,5,,8,HAMELINCharles,6610,CAN,41.386,Q
16,2,3,,128,LEPAPESebastien,7554,FRA,41.429,Q
16,3,4,,140,AydinDJEMAL,9306,GBR,44.376,
16,4,2,,39,EdinBRANKOVIC,7256,BIH,45.347,
16,5,1,,40,TunaySIMSEK,8758,TUR,notime,
