race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,117,MASCITTOCynthia,9193,ITA,1:32.161,Q
0,2,4,,28,MagdalenaWARAKOMSKA,8502,POL,1:33.341,Q
0,3,2,,85,MichaelaKUNCIROVA,8552,CZE,1:33.741,q
0,PEN,3,,142,YUMiaohui,9095,CHN,PEN,
1,1,3,,149,LEESoYoun,8436,KOR,1:34.658,Q
1,2,2,,123,IongAKIM,9192,KAZ,1:34.887,Q
1,3,1,,37,YAKIMOVAAnna,8702,BUL,1:36.118,
1,4,4,,36,DOLGOPOLOVAMariya,8096,UKR,1:39.805,
2,1,1,,148,KIMYeJin,9310,KOR,1:32.161,Q
2,2,3,,156,AnastassiyaKRESTOVA,7981,KAZ,1:33.207,Q
2,3,2,,47,TatianaBORODULINA,7483,RUS,1:33.450,q
2,4,4,,30,OliwiaGAWLICA,8501,POL,1:34.095,
3,1,2,,43,vanRUIJVENLara,7710,NED,1:36.640,Q
3,2,3,,151,AHNSeJung,7985,KOR,1:36.714,Q
3,3,1,,25,VALCEPINAArianna,7705,ITA,1:36.898,
3,4,4,,109,IZAFATAVAHanna,9068,BLR,1:38.684,
4,1,1,,52,LIUYang,7414,CHN,1:35.809,Q
4,2,4,,60,KONSTANTINOVAEkaterina,8510,RUS,1:35.871,Q
4,3,2,,8,KasandraBRADETTE,8058,CAN,1:36.194,
4,DNF,3,,94,JenniferPICKERING,9170,GBR,DNF,
5,1,3,,56,LIHongshuang,8677,CHN,1:34.582,Q
5,2,1,,72,THOMSONKathryn,8465,GBR,1:34.660,Q
5,3,4,,101,KAMINAGAShione,8743,JPN,1:34.962,q
5,4,2,,100,AnnaDAVYDENKO,8648,UKR,1:39.398,
6,1,1,,111,AriannaFONTANA,6227,ITA,1:36.027,Q
6,2,2,,11,vanKERKHOFYara,7422,NED,1:36.045,Q
6,3,4,,83,KIKUCHIYuki,8669,JPN,1:36.186,
6,PEN,3,,22,PIERRONVeronique,6196,FRA,PEN,
