race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,6,PROSVIRNOVASofia,8509,RUS,1:30.907,Q
0,2,4,,45,ZHANGChutong,9452,CHN,1:30.961,Q
0,3,3,,43,NOHAhRum,7419,KOR,1:31.107,q
0,4,2,,28,KIKUCHISumire,7980,JPN,1:31.224,
0,5,5,,94,TIKHONOVAOlga,8621,KAZ,1:31.359,
1,2,1,,23,SARAULTCourtneyLee,9223,CAN,1:31.334,Q
1,3,4,,131,SEOWhiMin,9263,KOR,1:31.905,
1,4,5,,19,HUOTMARCHANDTifany,7976,FRA,1:31.918,
1,5,3,,16,MASCITTOCynthia,9193,ITA,1:31.956,
2,1,3,,48,HANYuTong,8365,CHN,1:31.191,Q
2,2,2,,17,SANTOSKristen,8527,USA,1:31.379,Q
2,3,4,,21,HIRAIAmi,8618,JPN,1:32.209,
2,4,5,,27,BACSKAISaraLuca,8609,HUN,1:48.232,
2,YC,1,,15,EFREMENKOVAEkaterina,8750,RUS,YC,
3,1,1,,5,KIMJiYoo,8764,KOR,1:28.623,Q
3,2,2,,12,deVRIESRianne,8333,NED,1:28.821,Q
3,3,3,,30,RUSNAKOVAPetra,9297,SVK,1:30.287,q
3,4,4,,118,ZHANGYuting,9331,CHN,1:31.450,
3,5,5,,58,DALRYMPLEGeorgie,9407,NED,1:31.714,
