season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,w,Semifinals,1,1,1,,311,KOREA,7314,KOR,4:20.051,QA,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,w,Semifinals,1,2,2,,306,JAPAN,7304,JPN,4:23.770,QA,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,w,Semifinals,1,3,3,,310,UNITEDSTATES,7316,USA,4:27.468,QB,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,w,Semifinals,1,4,4,,307,KAZAKHSTAN,7355,KAZ,4:31.195,QB,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,w,Semifinals,2,1,2,,309,RUSSIA,7315,RUS,4:21.490,QA,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,w,Semifinals,2,2,1,,301,CANADA,7312,CAN,4:21.635,QA,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,w,Semifinals,2,3,3,,304,HUNGARY,7323,HUN,4:27.375,QB,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,3000mRelay,w,Semifinals,2,4,4,,308,POLAND,7332,POL,4:43.109,QB,
