race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,2,1,,48,HANYuTong,8365,CHN,1:31.034,Q
0,3,3,,52,KONYAZsofia,7701,HUN,1:31.324,q
0,4,5,,26,PIERRONVeronique,6196,FRA,1:31.517,
0,5,2,,27,KIKUCHISumire,7980,JPN,1:31.767,
1,1,2,,136,LIJinyu,9094,CHN,1:31.419,Q
1,2,5,,55,KatherineREUTTER-ADAMEK,7255,USA,1:31.745,Q
1,3,1,,11,PetraJASZAPATI,8611,HUN,1:31.779,q
1,4,3,,30,THOMSONKathryn,8465,GBR,notime,ADV
1,PEN,4,,13,PROSVIRNOVASofia,8509,RUS,PEN,
2,1,3,,63,EFREMENKOVAEkaterina,8750,RUS,1:31.693,Q
2,2,4,,5,FANKexin,7694,CHN,1:31.736,Q
2,3,5,,34,AnastassiyaKRESTOVA,7981,KAZ,1:31.834,q
2,PEN,1,,54,vanRUIJVENLara,7710,NED,PEN,
2,PEN,2,,128,KIMAlang,8484,KOR,PEN,
3,1,1,,7,SCHULTINGSuzanne,8493,NED,1:30.551,Q
3,2,3,,23,HitomiSAITO,7576,JPN,1:30.754,Q
3,3,4,,44,CharlotteGILMARTIN,7136,GBR,1:30.812,q
3,4,2,,64,IongAKIM,9192,KAZ,1:31.242,
3,5,5,,35,LuciaPERETTI,7160,ITA,1:31.337,
4,1,5,,9,AriannaFONTANA,6227,ITA,1:29.756,Q
4,2,3,,21,vanKERKHOFYara,7422,NED,1:29.873,Q
4,3,4,,31,MagdalenaWARAKOMSKA,8502,POL,notime,
4,PEN,1,,47,ValerieMALTAIS,6216,CAN,PEN,
4,PEN,2,,135,BINEYMaame,9144,USA,PEN,
5,1,1,,6,CHOIMinJeong,8625,KOR,1:31.583,Q
5,2,3,,1,CHRISTIEElise,7135,GBR,1:31.630,Q
5,3,2,,18,DeannaLOCKETT,7956,AUS,1:32.063,q
5,4,5,,19,HUOTMARCHANDTifany,7976,FRA,1:32.199,
5,5,4,,134,LanaGEHRING,7254,USA,1:33.722,
6,1,3,,3,SHIMSukHee,8092,KOR,1:32.346,Q
6,2,1,,59,JamieMACDONALD,8997,CAN,1:32.373,Q
6,3,2,,17,AnnaSEIDEL,8562,GER,1:32.664,q
6,4,5,,60,CeciliaMAFFEI,6559,ITA,1:33.232,
6,PEN,4,,29,AndreaKESZLER,7147,HUN,PEN,
