race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,4,HAMELINCharles,6610,CAN,2:17.260,Q
0,2,2,,57,CHENGuang,8387,CHN,2:17.584,Q
0,3,5,,152,CHOEUnSong,9063,PRK,2:17.867,q
0,4,4,,159,DanIWASA,8394,JPN,2:19.262,
0,5,6,,145,KlaudioNASRI,8540,BUL,2:20.012,
0,6,3,,128,ChristopherJARDEN,8404,NZL,2:31.866,
0,7,7,,146,AlexBRYANT,8577,AUS,notime,
1,1,1,,2,PARKSeYeong,7750,KOR,2:19.221,Q
1,2,3,,6,ShaolinSandorLIU,7928,HUN,2:19.258,Q
1,3,5,,12,BREEUWSMADaan,7218,NED,2:19.408,
1,4,2,,85,RichardSHOEBRIDGE,7825,GBR,2:20.138,
1,5,4,,173,ChrisCREVELING,8440,USA,2:20.152,
1,6,7,,161,AydarBEKZHANOV,7623,KAZ,2:21.307,
1,7,6,,69,SCHUBERTChristoph,7734,GER,2:22.641,
2,1,3,,15,HirokiYOKOYAMA,7932,JPN,2:17.488,Q
2,2,7,,64,BYKANOVVladislav,6178,ISR,2:17.909,Q
2,3,5,,28,KeithCARROLL,8449,USA,2:18.081,q
2,4,6,,158,FelixSPIEGL,7923,GER,2:18.128,
2,5,1,,119,YauheniRYZHOU,7772,BLR,2:19.310,
2,6,2,,162,AndrasSZIKLASI,9053,HUN,2:19.381,
2,7,4,,172,BLUNDENKeanu,8593,AUS,2:19.463,
3,2,4,,11,SEOYiRa,7940,KOR,2:18.907,Q
3,3,1,,171,BartoszKONOPKO,7169,POL,2:20.006,
3,4,3,,18,LEPAPESebastien,7554,FRA,2:20.015,ADV
3,5,7,,86,PaulSTANLEY,7054,GBR,2:25.409,
3,6,6,,41,SerhiyLIFYRENKO,6826,UKR,2:26.829,
3,PEN,2,,150,DIONPascal,8999,CAN,PEN,
4,1,2,,168,MAWei,8728,CHN,2:16.971,Q
4,2,7,,116,FrancoisHAMELIN,6167,CAN,2:16.973,Q
4,3,3,,160,YOSHINAGAKazuki,8745,JPN,2:17.064,q
4,4,5,,88,AYRAPETYANDenis,8098,RUS,2:17.140,
4,5,4,,25,NurbergenZHUMAGAZIYEV,7349,KAZ,2:17.320,
4,6,1,,74,CASSINELLIAndrea,7741,ITA,2:17.613,
4,7,6,,84,KoenHAKKENBERG,7610,NED,2:18.965,
5,1,2,,164,PARKJiWon,8765,KOR,2:26.149,Q
5,2,6,,170,RENZiwei,8601,CHN,2:26.178,Q
5,3,7,,79,NicolaRODIGARI,6332,ITA,2:26.943,
5,4,3,,63,EYBOGDaniil,8661,RUS,2:27.440,
5,5,4,,156,BejaminWHITESIDE,8405,NZL,2:30.634,
5,6,1,,80,VincentJEANNE,7890,FRA,2:51.912,ADV
5,PEN,5,,129,TsvetanTSANKOV,7431,BUL,PEN,
