season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),5000mRelay,m,Semifinals,1,1,1,,313,HUNGARY,9021,HUN,6:49.572,QA,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),5000mRelay,m,Semifinals,1,2,2,,323,NETHERLANDS,9027,NED,6:49.766,QA,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),5000mRelay,m,Semifinals,1,3,3,,307,FRANCE,9018,FRA,6:50.185,QB,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),5000mRelay,m,Semifinals,1,4,4,,333,LATVIA,9034,LAT,6:57.290,QB,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),5000mRelay,m,Semifinals,2,1,1,,325,RUSSIA,9029,RUS,6:43.786,QA,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),5000mRelay,m,Semifinals,2,2,2,,314,ITALY,9023,ITA,6:44.584,QA,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),5000mRelay,m,Semifinals,2,3,3,,302,BELGIUM,9013,BEL,6:47.730,QB,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),5000mRelay,m,Semifinals,2,4,4,,332,GERMANY,9020,GER,7:10.728,QB,
