season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,1,2,1,,29,HitomiSAITO,7576,JPN,48.074,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,1,3,2,,40,NataliaPLUGINA,7345,RUS,48.132,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,2,1,3,,26,LuciaPERETTI,7160,ITA,46.180,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,2,2,4,,11,SUNXiaowan,7575,CHN,46.226,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,2,3,1,,36,PaulaBZURA,7168,POL,48.196,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,2,4,2,,31,XeniyaMOTOVA,7343,KAZ,48.323,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,3,1,2,,33,LEEMi-Yeon,7577,KOR,46.292,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,3,2,3,,15,WALTERBianca,7232,GER,46.457,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,3,3,1,,39,IlsiyarSHARAFUTDINOVA,7111,RUS,47.852,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,4,1,1,,44,AlysonDUDEK,7290,USA,45.692,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,4,2,4,,28,MarieYOSHIDA,7417,JPN,45.750,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,4,3,3,,35,vanKERKHOFYara,7422,NED,48.315,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,4,4,2,,21,PatriciaTOTH,7535,HUN,48.476,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,5,1,4,,43,LanaGEHRING,7254,USA,46.170,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,5,2,2,,19,CharlotteGILMARTIN,7136,GBR,46.512,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,5,3,3,,41,AlenaKARTSEVA,7579,RUS,48.848,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,5,4,1,,2,SineadFOGARTY,7572,AUS,51.636,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,6,1,2,,6,ValerieMALTAIS,6216,CAN,45.295,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,6,2,3,,18,CHRISTIEElise,7135,GBR,45.361,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,6,3,1,,30,InnaSIMONOVA,7241,KAZ,48.507,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,6,4,4,,13,CHUNGHsiao-Ying,7580,TPE,48.831,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,7,1,4,,10,LIUYang,7414,CHN,46.203,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,7,2,2,,8,IvanieBLONDIN,6140,CAN,46.320,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,7,3,3,,37,BeataPODWYSOCKA,7424,POL,46.601,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,7,4,1,,5,PetiaGEORGIEVA,7411,BUL,49.796,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,8,1,2,,7,MarianneST-GELAIS,7216,CAN,45.039,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,8,2,1,,20,AndreaKESZLER,7147,HUN,45.949,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,8,3,3,,17,MonikaHELLER,7138,GER,46.254,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,8,4,4,,12,JosipaTADIC,7627,CRO,56.460,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,9,1,3,,45,MaryGRACE,7187,USA,46.597,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,9,2,4,,14,PIERRONVeronique,6196,FRA,46.758,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,w,Preliminaries,9,3,1,,4,RayaZAHARIEVA,7410,BUL,47.977,,
