race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,2,1,,161,KIMSiUn,8626,KOR,1:27.215,Q,
0,3,2,,134,FERCOQQuentin,8605,FRA,1:27.322,,
0,4,3,,110,DESMETStijn,8706,BEL,1:27.927,,
1,1,3,,163,LIMYongJin,8767,KOR,1:28.915,Q,
1,2,2,,137,NAVARROTristan,8559,FRA,1:29.082,Q,
1,3,1,,121,DUBOISSteven,9092,CAN,notime,ADV,
1,PEN,4,,186,AYRAPETYANDenis,8098,RUS,PEN,,
2,1,3,,143,ShaoangLIU,8564,HUN,1:25.774,Q,
2,2,2,,125,MAWei,8728,CHN,1:25.788,Q,
2,3,4,,152,KIKUCHIKota,8620,JPN,1:25.959,,
2,PEN,1,,109,JensALMEY,8595,BEL,PEN,,
3,1,1,,122,MaximeLAOUN,8599,CAN,1:28.608,Q,
3,2,2,,155,YOSHINAGAKazuki,8745,JPN,1:28.683,Q,
3,3,4,,127,XUHongzhi,8070,CHN,1:28.716,,
3,4,3,,136,YoannMARTINEZ,8075,FRA,1:29.891,,
