race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,2,2,,186,IVLIEVKonstantin,9417,RUS,42.338,Q,
0,3,4,,134,CyprienVACHERON,8733,FRA,42.542,q,
0,4,5,,103,JoshuaKAH,9214,AUS,43.391,,
0,5,3,,150,LucaSPECHENHAUSER,9398,ITA,44.337,,
1,1,1,,187,MILOVANOVSergei,9289,RUS,42.724,Q,
1,2,2,,122,MarcoFritzSCHUMANN,9225,CAN,42.782,Q,
1,3,4,,133,SELLIERDiane,9237,FRA,43.230,q,
1,4,5,,102,BLUNDENKeanu,8593,AUS,43.325,,
1,5,3,,151,RyutaINOUE,9256,JPN,43.444,,
1,6,6,,124,LIAOWei-Cheng,9432,TPE,47.397,,
2,1,1,,189,SITNIKOVPavel,9133,RUS,41.969,Q,
2,2,2,,175,BramSTEENAART,9278,NED,42.115,Q,
2,3,3,,96,AaronHEO,9302,USA,43.477,,
2,4,4,,140,LucaLOEFFLER,9241,GER,43.592,,
2,5,5,,127,JanPOSAVEC,9234,CRO,47.764,,
3,1,2,,158,SHAMUKHANOVYerkebulan,8672,KAZ,42.753,Q,
3,2,1,,97,BrandonKIM,9303,USA,42.866,Q,
3,3,5,,145,TIBORCZDaniel,9106,HUN,42.967,q,
3,4,3,,121,AdrianRUDY,9384,CAN,43.080,,
3,5,4,,180,MateuszKRZEMINSKI,9412,POL,43.187,,
4,1,1,,160,LEEJuneSeo,9370,KOR,41.195,Q,
4,2,3,,173,JasperBRUNSMANN,9122,NED,42.257,Q,
4,3,4,,155,NurlibekBEISEEV,8715,KAZ,44.207,,
4,4,5,,197,KANCHARINNatthapat,9428,THA,45.764,,
4,5,2,,92,HANDEIOleh,9073,UKR,notime,,
5,1,1,,153,ShutaMATSUZU,9257,JPN,43.192,Q,
5,2,2,,174,EMONSFriso,9276,NED,43.614,Q,
5,3,4,,88,FurkanAKAR,9434,TUR,43.903,,
5,4,5,,119,VincentGIRARD,9382,CAN,43.993,,
5,5,3,,129,FAJKUSRadek,9335,CZE,44.386,,
6,1,2,,131,FERCOQQuentin,8605,FRA,42.161,Q,
6,2,1,,162,PARKJangHyuk,9368,KOR,42.180,Q,
6,3,4,,166,KRUZBERGSRoberts,9117,LAT,43.882,,
6,4,3,,135,MOODYJonathan,9102,GBR,44.081,,
6,5,5,,179,ANIKEJRafal,8749,POL,notime,,
7,1,1,,154,YOSHINAGAKazuki,8745,JPN,42.741,Q,
7,2,2,,156,GALIAKHMETOVAdil,9260,KAZ,42.742,Q,
7,3,3,,138,LUEDTKEAdrian,9104,GER,42.991,q,
7,4,5,,147,AugustoDUZIONI,9399,ITA,45.054,,
7,5,4,,164,ReinisBERZINS,9267,LAT,notime,,
