race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,10,LIUQiuhong,6286,CHN,1:33.533,QA
0,2,2,,3,MarianneST-GELAIS,7216,CAN,1:33.611,QA
0,3,4,,43,AnnitavanDOORN,6440,NED,1:35.841,QB
0,4,3,,61,AlysonDUDEK,7290,USA,1:57.062,QB
1,2,3,,12,ZHAONannan,7150,CHN,1:33.156,QA
1,3,2,,34,YuiSAKAI,6229,JPN,1:33.465,QB
1,PEN,4,,28,BernadettHEIDUM,6798,HUN,PEN,
